t_rtk,yaw_rtk,t_ekf,yaw_ekf
1780280715.0,0.8220500776893296,1780280714.35365,0.8233792627374614
1780280715.0,0.8220500776893296,1780280714.383227,0.8233792634039104
1780280715.0,0.8220500776893296,1780280714.3997447,0.8233792640534275
1780280715.0,0.8220500776893296,1780280714.421266,0.8233792644774858
1780280715.0,0.8220500776893296,1780280714.4445522,0.8233792648946776
1780280715.0,0.8220500776893296,1780280714.454418,0.8233792652079257
1780280715.0,0.8220500776893296,1780280714.4775543,0.8233792656229192
1780280715.0,0.8220500776893296,1780280714.4936392,0.8233792660360381
1780280715.0,0.8220500776893296,1780280714.5136251,0.8233792665491645
1780280715.0,0.8220500776893296,1780280714.5344284,0.8233792670525917
1780280715.0,0.8220500776893296,1780280714.5541368,0.8233792675467222
1780280715.0,0.8220500776893296,1780280714.5736625,0.8233792680319365
1780280715.0,0.8220500776893296,1780280714.6013489,0.8233792684139308
1780280715.0,0.8220500776893296,1780280714.6245422,0.8233792686969392
1780280715.0,0.8220500776893296,1780280714.6358957,0.8233792689770374
1780280715.0,0.8220500776893296,1780280714.6538699,0.8233792693503753
1780280715.0,0.8220500776893296,1780280714.6741393,0.8233792698132263
1780280715.0,0.8220500776893296,1780280714.693869,0.8233792703590954
1780280715.0,0.8220500776893296,1780280714.7136955,0.8233792708965896
1780280715.0,0.8220500776893296,1780280714.7337644,0.8233792715977383
1780280715.0,0.8220500776893296,1780280714.7546637,0.8233792722821004
1780280715.0,0.8220500776893296,1780280714.7795825,0.8233792727849318
1780280715.0,0.8220500776893296,1780280714.7935154,0.8233792732792335
1780280715.0,0.8220500776893296,1780280714.8136353,0.8233792739256428
1780280715.0,0.8220500776893296,1780280714.8337193,0.8233792745583013
1780280715.0,0.8220500776893296,1780280714.8540337,0.8233792750242122
1780280715.0,0.8220500776893296,1780280714.875552,0.823379275559765
1780280715.0,0.8220500776893296,1780280714.8940914,0.8233792762372107
1780280715.0,0.8220500776893296,1780280714.9341228,0.8233792766819087
1780280715.0,0.8220500776893296,1780280714.9547844,0.823379277049133
1780280715.0,0.8220500776893296,1780280714.9737444,0.8233792775562386
1780280715.0,0.8220500776893296,1780280714.993687,0.8233792781967267
1780280715.0,0.8220500776893296,1780280715.0138354,0.8233792787916068
1780280715.0,0.8220500776893296,1780280715.0460317,0.8233792793734848
1780280715.04,0.8220500776893296,1780280715.089136,0.8233792799314228
1780280715.0589,0.8220500776893296,1780280715.1082978,0.823379280347239
1780280715.08,0.8220500776893296,1780280715.1290796,0.8233792806159551
1780280715.0919,0.8220500776893296,1780280715.141197,0.8233792807220582
1780280716.0,0.8220500776893296,1780280715.1535752,0.8233792808803911
1780280716.0,0.8220500776893296,1780280715.1866586,0.8233792809854094
1780280716.0,0.8220500776893296,1780280715.1958401,0.8233792811421483
1780280716.0,0.8220500776893296,1780280715.2137623,0.8233792812979616
1780280716.0,0.8220500776893296,1780280715.235941,0.8233792814528724
1780280716.0,0.8220500776893296,1780280715.2601604,0.8233792815120823
1780280716.0,0.8220500776893296,1780280715.2786624,0.8233792815713713
1780280716.0,0.8220500776893296,1780280715.2960434,0.8233792815368497
1780280716.0,0.8220500776893296,1780280715.3145847,0.8233792813806383
1780280716.0,0.8220500776893296,1780280715.3516676,0.8233792812274316
1780280716.0,0.8220500776893296,1780280715.3706298,0.8233792810833362
1780280716.0,0.8220500776893296,1780280715.3794246,0.8233792809085213
1780280716.0,0.8220500776893296,1780280715.4004195,0.8233792807764072
1780280716.0,0.8220500776893296,1780280715.4135644,0.8233792806788917
1780280716.0,0.8220500776893296,1780280715.4336057,0.8233792805192667
1780280716.0,0.8220500776893296,1780280715.4618607,0.8233792803941
1780280716.0,0.8220500776893296,1780280715.4765787,0.8233792802711132
1780280716.0,0.8220500776893296,1780280715.4937737,0.8233792800905813
1780280716.0,0.8220500776893296,1780280715.519257,0.8233792799146068
1780280716.0,0.8220500776893296,1780280715.5657587,0.8233792797713035
1780280716.0,0.8220500776893296,1780280715.6040266,0.8233792796309247
1780280716.0,0.8220500776893296,1780280715.6177151,0.8233792794933702
1780280716.0,0.8220500776893296,1780280715.641036,0.8233792793852948
1780280716.0,0.8220500776893296,1780280715.6707168,0.8233792792789174
1780280716.0,0.8220500776893296,1780280715.684855,0.8233792791741925
1780280716.0,0.8220500776893296,1780280715.6954553,0.823379279053211
1780280716.0,0.8220500776893296,1780280715.714242,0.8233792789420753
1780280716.0,0.8220500776893296,1780280715.7376103,0.8233792788404638
1780280716.0,0.8220500776893296,1780280715.757596,0.8233792787649332
1780280716.0,0.8220500776893296,1780280715.7945328,0.8233792786978202
1780280716.0,0.8220500776893296,1780280715.813806,0.823379278615182
1780280716.0,0.8220500776893296,1780280715.8349714,0.8233792785177979
1780280716.0,0.8220500776893296,1780280715.8549247,0.8233792784380799
1780280716.0,0.8220500776893296,1780280715.8764453,0.8233792783285871
1780280716.0,0.8220500776893296,1780280715.8948028,0.8233792781912814
1780280716.0,0.8220500776893296,1780280715.924308,0.8233792780870655
1780280716.0,0.8220500776893296,1780280715.9454958,0.8233792779994559
1780280716.0,0.8220500776893296,1780280715.9609323,0.8233792779133748
1780280716.0,0.8220500776893296,1780280715.9830794,0.8233792778427707
1780280716.0,0.8220500776893296,1780280715.998006,0.8233792778026677
1780280716.0,0.8220500776893296,1780280716.021028,0.8233792777262244
1780280716.0,0.8220500776893296,1780280716.033779,0.8233792776283825
1780280716.014,0.8220500776893296,1780280716.063962,0.8233792774973179
