bag_ts,header_stamp,ax,ay,az,wx,wy,wz
1780294753.543763638,1780294753.543152332,0.043591998517513275,-0.18205900490283966,9.779570579528809,0.0002275734869255144,0.01141379036188102,0.001947804942036418
1780294753.547382355,1780294753.546677589,0.038816001266241074,-0.17968900501728058,9.782013893127441,0.0014320949802353751,0.009571438406650697,0.0006861936233518154
1780294753.552252054,1780294753.551671267,0.03725700080394745,-0.17895600199699402,9.78681755065918,0.0006261717850538659,0.009557964476013108,0.0015104428908367356
1780294753.562247038,1780294753.556642294,0.041211001574993134,-0.18449600040912628,9.781936645507812,0.0002232101549538207,0.009551209825640202,0.0019225848845403999
1780294753.562991619,1780294753.561668634,0.038823001086711884,-0.18852399289608002,9.783482551574707,0.00021535617040848825,0.010815578842431579,0.0007132986345379699
1780294753.567122936,1780294753.566618443,0.03641999885439873,-0.17488299310207367,9.78209114074707,0.00021535617040848825,0.010815578842431579,0.0007132986345379699
1780294753.572635651,1780294753.571822882,0.03640199825167656,-0.17244499921798706,9.779733657836914,0.00022610739919068408,0.010792924288116044,0.001939392447877817
1780294753.577592611,1780294753.576836109,0.04361199960112572,-0.18209199607372284,9.781963348388672,0.0008359429243482484,0.01079171962384193,0.0019342436264255761
1780294753.586210728,1780294753.584564209,0.03875499963760376,-0.18199099600315094,9.774800300598145,-0.0009881356236295055,0.010784040149168776,0.0025627367698871873
1780294753.587977886,1780294753.586657763,0.04044099897146225,-0.18053500354290009,9.785187721252441,0.00022059216552359166,0.009972671712822932,0.0015194835945277468
1780294753.592206240,1780294753.591647387,0.04364499822258949,-0.19177399575710297,9.78661060333252,-0.000998886836157056,0.01080669470348431,0.001336642891528759
1780294753.600209951,1780294753.597169638,0.04602700099349022,-0.1869329959154129,9.78427791595459,0.00022610739919068408,0.010792924288116044,0.001939392447877817
1780294753.602796793,1780294753.602496862,0.03647499904036522,-0.18219399452209473,9.789166450500488,0.00021245892617162486,0.009573864379955737,0.000696491071200553
1780294753.607079983,1780294753.606665850,0.04361199960112572,-0.18209199607372284,9.781963348388672,0.0002139075564173792,0.010194729413423411,0.0007048861403793688
1780294753.612105846,1780294753.611814022,0.04835600033402443,-0.18360400199890137,9.775542259216309,-0.0009906140019110628,0.012037082408951034,0.0019665148190251753
1780294753.617035151,1780294753.616693735,0.041189998388290405,-0.18686600029468536,9.779509544372559,0.0002304707311623778,0.01265550482435686,0.0019646299303536204
1780294753.622711658,1780294753.621674061,0.043547000735998154,-0.1892009973526001,9.774680137634277,0.0014486756287240949,0.012032212777286846,0.0019459199233277003
1780294753.627883434,1780294753.627209425,0.04838300123810768,-0.19167199730873108,9.77941608428955,0.00022902210091662345,0.012034638750591886,0.001956217436195019
1780294753.632582664,1780294753.631919384,0.04840800166130066,-0.1844950020313263,9.781912803649902,0.00022465878519957504,0.010172075899405178,0.0019309799537192158
1780294753.637273312,1780294753.636607409,0.0420060008764267,-0.19170600175857544,9.781829833984375,-0.0009964259478738656,0.009553653483999352,0.001932864842390771
1780294753.642100096,1780294753.641648769,0.04594599828124046,-0.1892009973526001,9.774672508239746,0.0002275734869255144,0.01141379036188102,0.001947804942036418
1780294753.647056818,1780294753.646666288,0.0388059988617897,-0.1933089941740036,9.781817436218262,0.0002218487958988009,0.012049735545018437,0.0011388273689617162
1780294753.652826786,1780294753.652218580,0.041172999888658524,-0.1820250004529953,9.777185440063477,0.0002168048006542426,0.011436444916196553,0.0007217111286965711
1780294753.657279015,1780294753.656889200,0.03888799995183945,-0.18943800032138824,9.791447639465332,0.0002232101549538207,0.009551209825640202,0.0019225848845403999
1780294753.662278414,1780294753.661822081,0.04042299836874008,-0.18692199885845184,9.783499717712402,0.001435009763234541,0.01081315286912654,0.0007030186116690177
1780294753.667901754,1780294753.667147160,0.04120999947190285,-0.18689900636672974,9.781902313232422,0.0014457609757620915,0.010790498314811004,0.001929094935010498
1780294753.673387289,1780294753.672385454,0.03716899827122688,-0.1916390061378479,9.777060508728027,0.00022804472534804855,0.011620733583000838,0.0019506149150825469
1780294753.677944660,1780294753.676662207,0.043584998697042465,-0.19167199730873108,9.77943229675293,-0.0003822445644883287,0.011414993985857833,0.0019529536334514962
1780294753.687359095,1780294753.683994055,0.046004001051187515,-0.19170600175857544,9.781815528869629,-0.0009949772688641753,0.010174501872710217,0.001941277336549372
1780294753.687390327,1780294753.686667919,0.04600699990987778,-0.18689900636672974,9.781885147094727,-0.0022131646276635896,0.010797793919780231,0.001959987343575292
1780294753.692359686,1780294753.691651106,0.043570999056100845,-0.18442800641059875,9.777142524719238,0.00022073179292690884,0.010804251045125161,0.0013263455086986028
1780294753.697110176,1780294753.696655750,0.04195399954915047,-0.19001400470733643,9.775472640991211,0.0014457609757620915,0.010790498314811004,0.001929094935010498
1780294753.704266787,1780294753.701852083,0.041152000427246094,-0.18439500033855438,9.774757385253906,0.001450124242715204,0.012653061165997712,0.001954332417486301
1780294753.707085848,1780294753.706671715,0.03875499963760376,-0.18199099600315094,9.774800300598145,0.00023977332969881928,0.012011984196276351,0.0031823110544791223
1780294753.713635683,1780294753.712171793,0.04365500062704086,-0.17735299468040466,9.786818504333496,0.00022610739919068408,0.010792924288116044,0.001939392447877817
1780294753.718325377,1780294753.716984510,0.04358899965882301,-0.18686500191688538,9.779501914978027,-0.0010013652144386133,0.012059735922969267,0.0007404210056853286
1780294753.722168207,1780294753.721689463,0.0403439998626709,-0.18678699433803558,9.773927688598633,-0.0009935112298932807,0.010795367946475194,0.0019496898307079732
1780294753.727026701,1780294753.726642847,0.036455001682043076,-0.18216000497341156,9.786772727966309,0.0002232101549538207,0.009551209825640202,0.0019225848845403999
1780294753.734432459,1780294753.731714010,0.034053999930620193,-0.1845639944076538,9.786746978759766,0.00023148302170910467,0.010781596490809627,0.002552439387057031
1780294753.737439156,1780294753.736660004,0.04603099822998047,-0.1821260005235672,9.784347534179688,0.0014486756287240949,0.012032212777286846,0.0019459199233277003
1780294753.745167732,1780294753.741703510,0.04121299833059311,-0.18209299445152283,9.781970977783203,0.001450124242715204,0.012653061165997712,0.001954332417486301
1780294753.747639179,1780294753.746631622,0.04357200115919113,-0.1820250004529953,9.777177810668945,0.0014577687373916247,0.012844907592690977,0.002774532457765733
1780294753.754918098,1780294753.752521515,0.04125300049781799,-0.18216000497341156,9.78675651550293,0.00022610739919068408,0.010792924288116044,0.001939392447877817
1780294753.756667137,1780294753.756129742,0.03724699839949608,-0.19337600469589233,9.786608695983887,-0.001007177160401416,0.009576306998017585,0.0007067710940695054
1780294753.762561083,1780294753.761935711,0.048360999673604965,-0.19404199719429016,9.77698802947998,0.00021245892617162486,0.009573864379955737,0.000696491071200553
1780294753.768656969,1780294753.768079758,0.04113199934363365,-0.18436099588871002,9.772364616394043,0.0002139075564173792,0.010194729413423411,0.0007048861403793688
1780294753.776119471,1780294753.771903515,0.04680899903178215,-0.1836940050125122,9.781929016113281,0.00021535617040848825,0.010815578842431579,0.0007132986345379699
1780294753.778622866,1780294753.776628971,0.03885199874639511,-0.1845639944076538,9.786730766296387,-0.001004279932419198,0.010818021460493427,0.0007235960823867077
1780294753.787465334,1780294753.787034988,0.045187998563051224,-0.17723999917507172,9.778836250305176,-0.00018854792028197992,0.010394936709521735,0.0011198207471679578
1780294753.788351059,1780294753.787993193,0.03881800174713135,-0.17728599905967712,9.782048225402832,0.0008251916468021167,0.010814374178157464,0.0007081498781043104
1780294753.792129755,1780294753.791403055,0.03399299830198288,-0.18686600029468536,9.779534339904785,0.0014486756287240949,0.012032212777286846,0.0019459199233277003
1780294753.798499584,1780294753.797927141,0.031592998653650284,-0.1892700046300888,9.779507637023926,-0.00038079595049721963,0.012035860059622809,0.0019613661276100974
1780294753.803106308,1780294753.801378250,0.038732998073101044,-0.18436099588871002,9.77237319946289,-0.0003915471630247702,0.012058514613938344,0.0007352723142702505
1780294753.811547995,1780294753.806823492,0.03882500156760216,-0.18532000482082367,9.783528327941895,-0.0005895896654590913,0.011216009039087734,0.0015431677830965666
1780294753.815481901,1780294753.811775684,0.03647099807858467,-0.18700100481510162,9.789097785949707,-0.0009993231758560835,0.00831193850137486,0.0019160574090905165
1780294753.817663193,1780294753.816783190,0.03889000043272972,-0.1870349943637848,9.791481971740723,0.0002232101549538207,0.009551209825640202,0.0019225848845403999
1780294753.825809002,1780294753.824347973,0.04126700013875961,-0.18940399587154388,9.789047241210938,0.00023294909318928968,0.011402462564574603,0.0025608517511784695
1780294753.832405806,1780294753.830549240,0.03649500012397766,-0.1822279989719391,9.791558265686035,0.00022610739919068408,0.010792924288116044,0.001939392447877817
1780294753.835266590,1780294753.834885120,0.042013999074697495,-0.18049000203609467,9.781991004943848,0.00022514746485653985,0.010379019120524996,0.0019337899267653446
1780294753.837237597,1780294753.836819410,0.043574001640081406,-0.17962099611759186,9.777212142944336,0.0014443123617709826,0.01016963224104603,0.001920699865831682
1780294753.842355728,1780294753.841891289,0.04364800080657005,-0.18696700036525726,9.786680221557617,-0.0010086257743925251,0.00895545860930672,0.0006983760248906896
1780294753.848219395,1780294753.847775221,0.04358899965882301,-0.18686500191688538,9.779501914978027,-0.0022268307532274686,0.009578732971322624,0.000717068541918243
1780294753.853647947,1780294753.853201151,0.050804998725652695,-0.18689900636672974,9.781869888305664,-0.0009910502765915089,0.009542325686692934,0.002545911781569985
1780294753.856983900,1780294753.856240034,0.046824000775814056,-0.18211500346660614,9.783547401428223,0.00022970278044413334,0.010785366528227062,0.0023480961289657795
1780294753.861708164,1780294753.861134768,0.04835300147533417,-0.17718400061130524,9.774836540222168,0.00022902210091662345,0.012034638750591886,0.001956217436195019
1780294753.867311954,1780294753.866410732,0.036410000175237656,-0.18930299580097198,9.78188419342041,0.00022902210091662345,0.012034638750591886,0.001956217436195019
1780294753.872456551,1780294753.871544600,0.03641200065612793,-0.18690000474452972,9.7819185256958,-0.0003865904389709464,0.009552431134671127,0.0019277161509756928
1780294753.878361464,1780294753.877589464,0.041145000606775284,-0.1940079927444458,9.774619102478027,0.0008344768203587728,0.010170853550076953,0.0019258312623041374
1780294753.884941816,1780294753.883993626,0.04676700010895729,-0.18683099746704102,9.777097702026367,0.002256920052276187,0.009961065115839949,0.0019110308225710982
1780294753.886811733,1780294753.886161327,0.04600200057029724,-0.1941089928150177,9.781782150268555,0.00021535617040848825,0.010815578842431579,0.0007132986345379699
1780294753.893850327,1780294753.893109322,0.05320199951529503,-0.19010299444198608,9.781815528869629,-0.001003302508086687,0.011231926628084473,0.0007291985384805987
1780294753.897131681,1780294753.896555662,0.041228998452425,-0.1869329959154129,9.784295082092285,0.00021827087213442762,0.012057293304907419,0.000730123557836591
1780294753.910312891,1780294753.909630775,0.0436519980430603,-0.18216000497341156,9.786748886108398,0.0002075196433522318,0.012079946818925652,-0.0004959527655048893
1780294753.911673546,1780294753.910776854,0.04834799841046333,-0.1843940019607544,9.774733543395996,-0.0010013652144386133,0.012059735922969267,0.0007404210056853286
1780294753.914001226,1780294753.913675547,0.046004001051187515,-0.19170600175857544,9.781815528869629,-0.0010018015541376408,0.009564980241008469,0.0013198180332487195
