header_stamp,x,y,cov_x,cov_y
1780280551.035900116,-194.21787356377334,-97.73395602308601,0.005,0.005
1780280551.036900043,-194.22797487377343,-97.73395588017722,0.005,0.005
1780280551.036900043,-194.22797487377343,-97.73395588017722,0.005,0.005
1780280551.038000107,-194.24817764754124,-97.74503292894646,0.005,0.005
1780280551.038000107,-194.24817764754124,-97.74503292894646,0.005,0.005
1780280551.039000034,-194.26838042387035,-97.75610997808985,0.005,0.005
1780280551.039000034,-194.26838042387035,-97.75610997808985,0.005,0.005
1780280551.039999962,-194.27848189019937,-97.76718717014205,0.005,0.005
1780280551.039999962,-194.27848189019937,-97.76718717014205,0.005,0.005
1780280551.040999889,-194.29868450732098,-97.76718688399686,0.005,0.005
1780280551.040999889,-194.29868450732098,-97.76718688399686,0.005,0.005
1780280551.041899920,-194.31888728285114,-97.77826393243656,0.005,0.005
1780280551.041899920,-194.31888728285114,-97.77826393243656,0.005,0.005
1780280551.042900085,-194.32898874997912,-97.78934112434787,0.005,0.005
1780280551.042900085,-194.32898874997912,-97.78934112434787,0.005,0.005
1780280551.043900013,-194.34919152588134,-97.80041817314738,0.005,0.005
1780280551.043900013,-194.34919152588134,-97.80041817314738,0.005,0.005
1780280551.044899940,-194.35929299103933,-97.81149536413605,0.005,0.005
1780280551.044899940,-194.35929299103933,-97.81149536413605,0.005,0.005
1780280551.046000004,-194.37949561018573,-97.81149507847529,0.005,0.005
1780280551.046000004,-194.37949561018573,-97.81149507847529,0.005,0.005
1780280551.046999931,-194.39969838571588,-97.82257212733728,0.005,0.005
1780280551.046999931,-194.39969838571588,-97.82257212733728,0.005,0.005
1780280551.048000097,-194.40979985119114,-97.83364931954627,0.005,0.005
1780280551.048000097,-194.40979985119114,-97.83364931954627,0.005,0.005
1780280551.049000025,-194.4300026267761,-97.84472636754776,0.005,0.005
1780280551.049000025,-194.4300026267761,-97.84472636754776,0.005,0.005
1780280551.049999952,-194.45020524592252,-97.84472608188699,0.005,0.005
1780280551.049999952,-194.45020524592252,-97.84472608188699,0.005,0.005
1780280551.050899982,-194.4603067115074,-97.85580327279727,0.005,0.005
1780280551.050899982,-194.4603067115074,-97.85580327279727,0.005,0.005
1780280551.051899910,-194.4805094873548,-97.866880322035,0.005,0.005
1780280551.051899910,-194.4805094873548,-97.866880322035,0.005,0.005
1780280551.052900076,-194.49061095293968,-97.87795751336755,0.005,0.005
1780280551.052900076,-194.49061095293968,-97.87795751336755,0.005,0.005
1780280551.053900003,-194.5108135721409,-97.87795722726858,0.005,0.005
1780280551.053900003,-194.5108135721409,-97.87795722726858,0.005,0.005
1780280551.055000067,-194.53101634815275,-97.88903427561395,0.005,0.005
1780280551.055000067,-194.53101634815275,-97.88903427561395,0.005,0.005
1780280551.055999994,-194.54111781357318,-97.90011146783885,0.005,0.005
1780280551.055999994,-194.54111781357318,-97.90011146783885,0.005,0.005
1780280551.056999922,-194.56132058963982,-97.91118851574602,0.005,0.005
1780280551.056999922,-194.56132058963982,-97.91118851574602,0.005,0.005
1780280551.058000088,-194.57142205682263,-97.92226570679682,0.005,0.005
1780280551.058000088,-194.57142205682263,-97.92226570679682,0.005,0.005
1780280551.058900118,-194.59162467602386,-97.92226542069784,0.005,0.005
1780280551.058900118,-194.59162467602386,-97.92226542069784,0.005,0.005
1780280551.059900045,-194.61182745032815,-97.93334246935683,0.005,0.005
1780280551.059900045,-194.61182745032815,-97.93334246935683,0.005,0.005
1780280551.060899973,-194.62192891756575,-97.94441966081399,0.005,0.005
1780280551.060899973,-194.62192891756575,-97.94441966081399,0.005,0.005
1780280551.061899900,-194.6421316935776,-97.95549670915936,0.005,0.005
1780280551.061899900,-194.6421316935776,-97.95549670915936,0.005,0.005
1780280551.062999964,-194.65223300277873,-97.95549656596917,0.005,0.005
1780280551.062999964,-194.65223300277873,-97.95549656596917,0.005,0.005
1780280551.063999891,-194.67243577910784,-97.96657361469028,0.005,0.005
1780280551.063999891,-194.67243577910784,-97.96657361469028,0.005,0.005
1780280551.065000057,-194.69263855474762,-97.97765066225355,0.005,0.005
1780280551.065000057,-194.69263855474762,-97.97765066225355,0.005,0.005
1780280551.065999985,-194.70274002075936,-97.98872785392999,0.005,0.005
1780280551.065999985,-194.70274002075936,-97.98872785392999,0.005,0.005
1780280551.066900015,-194.7229426399606,-97.98872756783102,0.005,0.005
1780280551.066900015,-194.7229426399606,-97.98872756783102,0.005,0.005
1780280551.067899942,-194.74314541639933,-97.9998046156757,0.005,0.005
1780280551.067899942,-194.74314541639933,-97.9998046156757,0.005,0.005
1780280551.068900108,-194.75324688241108,-98.01088180650757,0.005,0.005
1780280551.068900108,-194.75324688241108,-98.01088180650757,0.005,0.005
1780280551.069900036,-194.7734496587402,-98.02195885565096,0.005,0.005
1780280551.069900036,-194.7734496587402,-98.02195885565096,0.005,0.005
1780280551.071000099,-194.79365227762418,-98.02195856875396,0.005,0.005
1780280551.071000099,-194.79365227762418,-98.02195856875396,0.005,0.005
1780280551.072000027,-194.803753744008,-98.03303576079021,0.005,0.005
1780280551.072000027,-194.803753744008,-98.03303576079021,0.005,0.005
1780280551.072999954,-194.82395652012946,-98.04411280783688,0.005,0.005
1780280551.072999954,-194.82395652012946,-98.04411280783688,0.005,0.005
1780280551.073999882,-194.8340579876843,-98.05518999924749,0.005,0.005
1780280551.073999882,-194.8340579876843,-98.05518999924749,0.005,0.005
1780280551.075000048,-194.85426060528764,-98.05518971258569,0.005,0.005
1780280551.075000048,-194.85426060528764,-98.05518971258569,0.005,0.005
1780280551.075900078,-194.87446338220806,-98.06626676118061,0.005,0.005
1780280551.075900078,-194.87446338220806,-98.06626676118061,0.005,0.005
1780280551.076900005,-194.88456484907357,-98.07734395185568,0.005,0.005
1780280551.076900005,-194.88456484907357,-98.07734395185568,0.005,0.005
1780280551.077899933,-194.9047676259392,-98.08842099962196,0.005,0.005
1780280551.077899933,-194.9047676259392,-98.08842099962196,0.005,0.005
1780280551.078900099,-194.92497024359733,-98.08842071252195,0.005,0.005
1780280551.078900099,-194.92497024359733,-98.08842071252195,0.005,0.005
1780280551.079999924,-194.93507171120697,-98.0994979051835,0.005,0.005
1780280551.079999924,-194.93507171120697,-98.0994979051835,0.005,0.005
1780280551.081000090,-194.9552744881274,-98.11057495251156,0.005,0.005
1780280551.081000090,-194.9552744881274,-98.11057495251156,0.005,0.005
1780280551.082000017,-194.96537595451125,-98.12165214412553,0.005,0.005
1780280551.082000017,-194.96537595451125,-98.12165214412553,0.005,0.005
1780280551.082999945,-194.9855785738221,-98.12165185715013,0.005,0.005
1780280551.082999945,-194.9855785738221,-98.12165185715013,0.005,0.005
1780280551.083899975,-195.00578135031563,-98.13272890497888,0.005,0.005
1780280551.083899975,-195.00578135031563,-98.13272890497888,0.005,0.005
1780280551.084899902,-195.01588281675427,-98.14380609615462,0.005,0.005
1780280551.084899902,-195.01588281675427,-98.14380609615462,0.005,0.005
1780280551.085900068,-195.0360855932478,-98.15488314398338,0.005,0.005
1780280551.085900068,-195.0360855932478,-98.15488314398338,0.005,0.005
1780280551.086899996,-195.05628821255866,-98.15488285700798,0.005,0.005
1780280551.086899996,-195.05628821255866,-98.15488285700798,0.005,0.005
1780280551.088000059,-195.0663896789973,-98.16596004818373,0.005,0.005
1780280551.088000059,-195.0663896789973,-98.16596004818373,0.005,0.005
1780280551.088999987,-195.0865924558629,-98.17703709637229,0.005,0.005
1780280551.088999987,-195.0865924558629,-98.17703709637229,0.005,0.005
1780280551.089999914,-195.09669392235634,-98.18811428668755,0.005,0.005
1780280551.091000080,-195.11689654166722,-98.18811399971214,0.005,0.005
1780280551.091000080,-195.11689654166722,-98.18811399971214,0.005,0.005
1780280551.091000080,-195.11689654166722,-98.18811399971214,0.005,0.005
1780280551.091900110,-195.1370993189597,-98.19919104782231,0.005,0.005
1780280551.091900110,-195.1370993189597,-98.19919104782231,0.005,0.005
1780280551.092900038,-195.14720109198095,-98.21026839356915,0.005,0.005
1780280551.092900038,-195.14720109198095,-98.21026839356915,0.005,0.005
1780280551.093899965,-195.16740386735825,-98.22134544074076,0.005,0.005
1780280551.093899965,-195.16740386735825,-98.22134544074076,0.005,0.005
1780280551.094899893,-195.18760648752288,-98.22134515360854,0.005,0.005
1780280551.094899893,-195.18760648752288,-98.22134515360854,0.005,0.005
1780280551.095999956,-195.19770795518735,-98.2324223449873,0.005,0.005
1780280551.095999956,-195.19770795518735,-98.2324223449873,0.005,0.005
1780280551.096999884,-195.21791073088193,-98.24349939295695,0.005,0.005
1780280551.096999884,-195.21791073088193,-98.24349939295695,0.005,0.005
1780280551.098000050,-195.22801219854642,-98.2545765839134,0.005,0.005
1780280551.098000050,-195.22801219854642,-98.2545765839134,0.005,0.005
1780280551.098999977,-195.24821481833897,-98.25457629642138,0.005,0.005
1780280551.098999977,-195.24821481833897,-98.25457629642138,0.005,0.005
1780280552.000000000,-195.26841759494212,-98.26565334337371,0.005,0.005
1780280552.000000000,-195.26841759494212,-98.26565334337371,0.005,0.005
1780280552.000900030,-195.27851906180766,-98.27673053489335,0.005,0.005
1780280552.000900030,-195.27851906180766,-98.27673053489335,0.005,0.005
1780280552.001899958,-195.29872183915495,-98.28780758214302,0.005,0.005
1780280552.001899958,-195.29872183915495,-98.28780758214302,0.005,0.005
1780280552.002899885,-195.31892445852063,-98.28780729472939,0.005,0.005
1780280552.002899885,-195.31892445852063,-98.28780729472939,0.005,0.005
1780280552.003900051,-195.32902592538613,-98.29888448582673,0.005,0.005
1780280552.003900051,-195.32902592538613,-98.29888448582673,0.005,0.005
1780280552.005000114,-195.34922870278825,-98.30996153348276,0.005,0.005
1780280552.005000114,-195.34922870278825,-98.30996153348276,0.005,0.005
1780280552.006000042,-195.35933016890962,-98.3210387238605,0.005,0.005
1780280552.006000042,-195.35933016890962,-98.3210387238605,0.005,0.005
1780280552.006999969,-195.37953278907426,-98.32103843672827,0.005,0.005
1780280552.006999969,-195.37953278907426,-98.32103843672827,0.005,0.005
1780280552.007999897,-195.39973556610428,-98.3321154836022,0.005,0.005
1780280552.007999897,-195.39973556610428,-98.3321154836022,0.005,0.005
1780280552.008899927,-195.40983703296982,-98.34319267512184,0.005,0.005
1780280552.008899927,-195.40983703296982,-98.34319267512184,0.005,0.005
1780280552.009900093,-195.43003981037194,-98.35426972193328,0.005,0.005
1780280552.009900093,-195.43003981037194,-98.35426972193328,0.005,0.005
1780280552.010900021,-195.45024243016448,-98.35426943444125,0.005,0.005
1780280552.010900021,-195.45024243016448,-98.35426943444125,0.005,0.005
1780280552.011899948,-195.46034389831064,-98.3653466253034,0.005,0.005
1780280552.011899948,-195.46034389831064,-98.3653466253034,0.005,0.005
1780280552.013000011,-195.48054667411486,-98.37642367239661,0.005,0.005
1780280552.013000011,-195.48054667411486,-98.37642367239661,0.005,0.005
1780280552.013999939,-195.50074945194385,-98.38750071955194,0.005,0.005
1780280552.013999939,-195.50074945194385,-98.38750071955194,0.005,0.005
1780280552.015000105,-195.51085092014483,-98.39857791039816,0.005,0.005
1780280552.015000105,-195.51085092014483,-98.39857791039816,0.005,0.005
1780280552.016000032,-195.53105353871155,-98.39857762270313,0.005,0.005
1780280552.016000032,-195.53105353871155,-98.39857762270313,0.005,0.005
1780280552.016900063,-195.55125631611367,-98.40965467035915,0.005,0.005
1780280552.016900063,-195.55125631611367,-98.40965467035915,0.005,0.005
1780280552.017899990,-195.56135778388776,-98.42073186086148,0.005,0.005
1780280552.017899990,-195.56135778388776,-98.42073186086148,0.005,0.005
1780280552.018899918,-195.58156056171677,-98.43180890759452,0.005,0.005
1780280552.018899918,-195.58156056171677,-98.43180890759452,0.005,0.005
1780280552.019900084,-195.60176318028348,-98.43180861989948,0.005,0.005
1780280552.019900084,-195.60176318028348,-98.43180861989948,0.005,0.005
1780280552.020999908,-195.61186464848447,-98.44288581074571,0.005,0.005
1780280552.020999908,-195.61186464848447,-98.44288581074571,0.005,0.005
1780280552.022000074,-195.63206742642308,-98.4539628570246,0.005,0.005
1780280552.022000074,-195.63206742642308,-98.4539628570246,0.005,0.005
1780280552.023000002,-195.65227020259937,-98.46503990447762,0.005,0.005
1780280552.023000002,-195.65227020259937,-98.46503990447762,0.005,0.005
1780280552.023999929,-195.66237167117242,-98.47611709526136,0.005,0.005
1780280552.023999929,-195.66237167117242,-98.47611709526136,0.005,0.005
1780280552.025000095,-195.70277675325755,-98.46503918467512,0.005,0.005
1780280552.025000095,-195.70277675325755,-98.46503918467512,0.005,0.005
1780280552.025899887,-195.71287822017788,-98.47611637533426,0.005,0.005
1780280552.025899887,-195.71287822017788,-98.47611637533426,0.005,0.005
1780280552.026900053,-195.72297968720784,-98.48719356553926,0.005,0.005
1780280552.026900053,-195.72297968720784,-98.48719356553926,0.005,0.005
1780280552.027899981,-195.74318246466476,-98.49827061233478,0.005,0.005
1780280552.027899981,-195.74318246466476,-98.49827061233478,0.005,0.005
1780280552.028899908,-195.76338508493902,-98.49827032432613,0.005,0.005
1780280552.028899908,-195.76338508493902,-98.49827032432613,0.005,0.005
1780280552.029999971,-195.78358786282283,-98.50934737146554,0.005,0.005
1780280552.029999971,-195.78358786282283,-98.50934737146554,0.005,0.005
1780280552.030999899,-195.79368933054212,-98.52042456240608,0.005,0.005
1780280552.030999899,-195.79368933054212,-98.52042456240608,0.005,0.005
1780280552.032000065,-195.81389210768177,-98.53150160882586,0.005,0.005
1780280552.032000065,-195.81389210768177,-98.53150160882586,0.005,0.005
1780280552.032999992,-195.83409472795603,-98.53150132081721,0.005,0.005
1780280552.032999992,-195.83409472795603,-98.53150132081721,0.005,0.005
1780280552.033900023,-195.84419619535805,-98.54257851138202,0.005,0.005
1780280552.033900023,-195.84419619535805,-98.54257851138202,0.005,0.005
1780280552.034899950,-195.86439897329666,-98.55365555766093,0.005,0.005
1780280552.034899950,-195.86439897329666,-98.55365555766093,0.005,0.005
1780280552.035900116,-195.8846017512353,-98.56473260393983,0.005,0.005
1780280552.035900116,-195.8846017512353,-98.56473260393983,0.005,0.005
1780280552.036900043,-195.89470306054605,-98.5647324598732,0.005,0.005
1780280552.036900043,-195.89470306054605,-98.5647324598732,0.005,0.005
1780280552.038000107,-195.91490583885675,-98.57580950651192,0.005,0.005
1780280552.038000107,-195.91490583885675,-98.57580950651192,0.005,0.005
1780280552.039000034,-195.9351086164233,-98.5868865528533,0.005,0.005
1780280552.039000034,-195.9351086164233,-98.5868865528533,0.005,0.005
1780280552.039999962,-195.94521008590493,-98.5979637434643,0.005,0.005
1780280552.039999962,-195.94521008590493,-98.5979637434643,0.005,0.005
1780280552.040999889,-195.9654128626177,-98.60904078996249,0.005,0.005
1780280552.040999889,-195.9654128626177,-98.60904078996249,0.005,0.005
1780280552.041899920,-195.985615482093,-98.60904050167244,0.005,0.005
1780280552.041899920,-195.985615482093,-98.60904050167244,0.005,0.005
1780280552.042900085,-195.99571695157465,-98.62011769186115,0.005,0.005
1780280552.042900085,-195.99571695157465,-98.62011769186115,0.005,0.005
1780280552.043900013,-196.01591972791536,-98.63119473799954,0.005,0.005
1780280552.043900013,-196.01591972791536,-98.63119473799954,0.005,0.005
1780280552.044899940,-196.03612250665293,-98.64227178498213,0.005,0.005
1780280552.044899940,-196.03612250665293,-98.64227178498213,0.005,0.005
1780280552.046000004,-196.04622381724434,-98.64227164068029,0.005,0.005
1780280552.046000004,-196.04622381724434,-98.64227164068029,0.005,0.005
1780280552.046999931,-196.06642659566467,-98.65334868644258,0.005,0.005
1780280552.046999931,-196.06642659566467,-98.65334868644258,0.005,0.005
1780280552.048000097,-196.08662937200538,-98.66442573258095,0.005,0.005
1780280552.048000097,-196.08662937200538,-98.66442573258095,0.005,0.005
1780280552.049000025,-196.0967308414322,-98.67550292363018,0.005,0.005
1780280552.049000025,-196.0967308414322,-98.67550292363018,0.005,0.005
1780280552.049999952,-196.11693346176125,-98.6755026351833,0.005,0.005
1780280552.049999952,-196.11693346176125,-98.6755026351833,0.005,0.005
1780280552.050899982,-196.13713624023637,-98.68657968092967,0.005,0.005
1780280552.050899982,-196.13713624023637,-98.68657968092967,0.005,0.005
1780280552.051899910,-196.14723770801046,-98.697656871432,0.005,0.005
1780280552.051899910,-196.14723770801046,-98.697656871432,0.005,0.005
1780280552.052900076,-196.16744048605872,-98.70873391683448,0.005,0.005
1780280552.052900076,-196.16744048605872,-98.70873391683448,0.005,0.005
1780280552.053900003,-196.18764326453385,-98.71981096300313,0.005,0.005
1780280552.053900003,-196.18764326453385,-98.71981096300313,0.005,0.005
1780280552.055000067,-196.1977445742715,-98.71981081885811,0.005,0.005
1780280552.055000067,-196.1977445742715,-98.71981081885811,0.005,0.005
1780280552.055999994,-196.2179473530639,-98.73088786540248,0.005,0.005
1780280552.055999994,-196.2179473530639,-98.73088786540248,0.005,0.005
1780280552.056999922,-196.23815013105732,-98.74196491124317,0.005,0.005
1780280552.056999922,-196.23815013105732,-98.74196491124317,0.005,0.005
1780280552.058000088,-196.25835290995934,-98.75304195733341,0.005,0.005
1780280552.058000088,-196.25835290995934,-98.75304195733341,0.005,0.005
1780280552.058900118,-196.2684542193249,-98.75304181282857,0.005,0.005
1780280552.058900118,-196.2684542193249,-98.75304181282857,0.005,0.005
1780280552.059900045,-196.28865699780002,-98.76411885815264,0.005,0.005
1780280552.059900045,-196.28865699780002,-98.76411885815264,0.005,0.005
1780280552.060899973,-196.30885977664724,-98.77519590425881,0.005,0.005
1780280552.060899973,-196.30885977664724,-98.77519590425881,0.005,0.005
1780280552.061899900,-196.31896124490302,-98.78627309466681,0.005,0.005
1780280552.061899900,-196.31896124490302,-98.78627309466681,0.005,0.005
1780280552.062999964,-196.33916386486,-98.78627280586015,0.005,0.005
1780280552.062999964,-196.33916386486,-98.78627280586015,0.005,0.005
1780280552.063999891,-196.35936664333514,-98.7973498516065,0.005,0.005
1780280552.063999891,-196.35936664333514,-98.7973498516065,0.005,0.005
1780280552.065000057,-196.36946811159092,-98.80842704201451,0.005,0.005
1780280552.065000057,-196.36946811159092,-98.80842704201451,0.005,0.005
1780280552.065999985,-196.38967089006607,-98.81950408776086,0.005,0.005
1780280552.065999985,-196.38967089006607,-98.81950408776086,0.005,0.005
1780280552.066900015,-196.4098735108768,-98.81950379879738,0.005,0.005
1780280552.066900015,-196.4098735108768,-98.81950379879738,0.005,0.005
1780280552.067899942,-196.41997497876054,-98.830580988001,0.005,0.005
1780280552.067899942,-196.41997497876054,-98.830580988001,0.005,0.005
1780280552.068900108,-196.44017775766252,-98.84165803451354,0.005,0.005
1780280552.068900108,-196.44017775766252,-98.84165803451354,0.005,0.005
1780280552.069900036,-196.46038053656454,-98.85273508018149,0.005,0.005
1780280552.069900036,-196.46038053656454,-98.85273508018149,0.005,0.005
1780280552.071000099,-196.47048184555803,-98.85273493531685,0.005,0.005
1780280552.071000099,-196.47048184555803,-98.85273493531685,0.005,0.005
1780280552.072000027,-196.4906846252042,-98.86381198128213,0.005,0.005
1780280552.072000027,-196.4906846252042,-98.86381198128213,0.005,0.005
1780280552.072999954,-196.51088740416102,-98.87488902693416,0.005,0.005
1780280552.072999954,-196.51088740416102,-98.87488902693416,0.005,0.005
1780280552.073999882,-196.52098887204474,-98.88596621698235,0.005,0.005
1780280552.073999882,-196.52098887204474,-98.88596621698235,0.005,0.005
1780280552.075000048,-196.54119149242862,-98.88596592809728,0.005,0.005
1780280552.075000048,-196.54119149242862,-98.88596592809728,0.005,0.005
1780280552.075900078,-196.5613942717575,-98.89704297326455,0.005,0.005
1780280552.075900078,-196.5613942717575,-98.89704297326455,0.005,0.005
1780280552.076900005,-196.57149573932395,-98.908120162937,0.005,0.005
1780280552.076900005,-196.57149573932395,-98.908120162937,0.005,0.005
1780280552.077899933,-196.59169851859804,-98.91919720896476,0.005,0.005
1780280552.077899933,-196.59169851859804,-98.91919720896476,0.005,0.005
1780280552.078900099,-196.61190129798175,-98.93027425453839,0.005,0.005
1780280552.078900099,-196.61190129798175,-98.93027425453839,0.005,0.005
1780280552.079999924,-196.62200260900005,-98.93027411015815,0.005,0.005
1780280552.079999924,-196.62200260900005,-98.93027411015815,0.005,0.005
1780280552.081000090,-196.64220538673104,-98.94135115518489,0.005,0.005
1780280552.081000090,-196.64220538673104,-98.94135115518489,0.005,0.005
1780280552.082000017,-196.66240816605995,-98.95242820077443,0.005,0.005
1780280552.082000017,-196.66240816605995,-98.95242820077443,0.005,0.005
1780280552.082999945,-196.67250963565118,-98.96350539050901,0.005,0.005
1780280552.082999945,-196.67250963565118,-98.96350539050901,0.005,0.005
1780280552.083899975,-196.69271225443714,-98.96350510106113,0.005,0.005
1780280552.083899975,-196.69271225443714,-98.96350510106113,0.005,0.005
1780280552.084899902,-196.71291503413812,-98.97458214658819,0.005,0.005
1780280552.084899902,-196.71291503413812,-98.97458214658819,0.005,0.005
1780280552.085900068,-196.72301650372935,-98.98565933632278,0.005,0.005
1780280552.085900068,-196.72301650372935,-98.98565933632278,0.005,0.005
1780280552.086899996,-196.74321928279582,-98.99673638109837,0.005,0.005
1780280552.086899996,-196.74321928279582,-98.99673638109837,0.005,0.005
1780280552.088000059,-196.7634219023807,-98.9967360919319,0.005,0.005
1780280552.088000059,-196.7634219023807,-98.9967360919319,0.005,0.005
1780280552.088999987,-196.77352337197198,-99.00781328208876,0.005,0.005
1780280552.088999987,-196.77352337197198,-99.00781328208876,0.005,0.005
1780280552.089999914,-196.79372615135568,-99.0188903272401,0.005,0.005
1780280552.089999914,-196.79372615135568,-99.0188903272401,0.005,0.005
1780280552.091000080,-196.81392892956836,-99.02996737175022,0.005,0.005
1780280552.091000080,-196.81392892956836,-99.02996737175022,0.005,0.005
1780280552.091900110,-196.8240303995317,-99.04104456226689,0.005,0.005
1780280552.091900110,-196.8240303995317,-99.04104456226689,0.005,0.005
1780280552.092900038,-196.84423302002517,-99.04104427250539,0.005,0.005
1780280552.092900038,-196.84423302002517,-99.04104427250539,0.005,0.005
1780280552.093899965,-196.86443579978095,-99.05212131801655,0.005,0.005
1780280552.093899965,-196.86443579978095,-99.05212131801655,0.005,0.005
1780280552.094899893,-196.8745372677743,-99.0631985076106,0.005,0.005
1780280552.094899893,-196.8745372677743,-99.0631985076106,0.005,0.005
1780280552.095999956,-196.89474004753006,-99.07427555269945,0.005,0.005
1780280552.095999956,-196.89474004753006,-99.07427555269945,0.005,0.005
1780280552.096999884,-196.91494266845044,-99.07427526285954,0.005,0.005
1780280552.096999884,-196.91494266845044,-99.07427526285954,0.005,0.005
1780280552.098000050,-196.92504413687067,-99.08535245279748,0.005,0.005
1780280552.098000050,-196.92504413687067,-99.08535245279748,0.005,0.005
1780280552.098999977,-196.94524691668124,-99.09642949744813,0.005,0.005
1780280552.098999977,-196.94524691668124,-99.09642949744813,0.005,0.005
1780280553.000000000,-196.96544969611978,-99.10750654216125,0.005,0.005
1780280553.000000000,-196.96544969611978,-99.10750654216125,0.005,0.005
1780280553.000900030,-196.97555100633912,-99.1075063974996,0.005,0.005
1780280553.000900030,-196.97555100633912,-99.1075063974996,0.005,0.005
1780280553.001899958,-196.99575378620452,-99.1185834429789,0.005,0.005
1780280553.001899958,-196.99575378620452,-99.1185834429789,0.005,0.005
1780280553.002899885,-197.01595656569785,-99.12966048683153,0.005,0.005
1780280553.002899885,-197.01595656569785,-99.12966048683153,0.005,0.005
1780280553.003900051,-197.02605803443532,-99.1407376767229,0.005,0.005
1780280553.003900051,-197.02605803443532,-99.1407376767229,0.005,0.005
1780280553.005000114,-197.0462606553557,-99.140737386883,0.005,0.005
1780280553.005000114,-197.0462606553557,-99.140737386883,0.005,0.005
1780280553.006000042,-197.06646343484903,-99.1518144320025,0.005,0.005
1780280553.006000042,-197.06646343484903,-99.1518144320025,0.005,0.005
1780280553.006999969,-197.0765649035865,-99.16289162189388,0.005,0.005
1780280553.006999969,-197.0765649035865,-99.16289162189388,0.005,0.005
1780280553.007999897,-197.09676768350673,-99.17396866609037,0.005,0.005
1780280553.007999897,-197.09676768350673,-99.17396866609037,0.005,0.005
1780280553.008899927,-197.1169703044271,-99.17396837625047,0.005,0.005
1780280553.008899927,-197.1169703044271,-99.17396837625047,0.005,0.005
1780280553.009900093,-197.12707177364626,-99.18504556646981,0.005,0.005
1780280553.009900093,-197.12707177364626,-99.18504556646981,0.005,0.005
1780280553.010900021,-197.1472745535665,-99.19612261066632,0.005,0.005
1780280553.010900021,-197.1472745535665,-99.19612261066632,0.005,0.005
1780280553.011899948,-197.16747733300502,-99.20719965537944,0.005,0.005
1780280553.011899948,-197.16747733300502,-99.20719965537944,0.005,0.005
1780280553.013000011,-197.177578644505,-99.2071995104826,0.005,0.005
1780280553.013000011,-197.177578644505,-99.2071995104826,0.005,0.005
1780280553.013999939,-197.19778142319936,-99.21827655489838,0.005,0.005
1780280553.013999939,-197.19778142319936,-99.21827655489838,0.005,0.005
1780280553.015000105,-197.2078828932723,-99.22935374411634,0.005,0.005
1780280553.015000105,-197.2078828932723,-99.22935374411634,0.005,0.005
1780280553.016000032,-197.22808551382062,-99.22935345391663,0.005,0.005
1780280553.016000032,-197.22808551382062,-99.22935345391663,0.005,0.005
1780280553.016900063,-197.24828829325912,-99.24043049862975,0.005,0.005
1780280553.016900063,-197.24828829325912,-99.24043049862975,0.005,0.005
1780280553.017899990,-197.2583897633869,-99.25150768825407,0.005,0.005
1780280553.017899990,-197.2583897633869,-99.25150768825407,0.005,0.005
1780280553.018899918,-197.2785925433071,-99.26258473202829,0.005,0.005
1780280553.018899918,-197.2785925433071,-99.26258473202829,0.005,0.005
1780280553.019900084,-197.2987953240263,-99.27366177735078,0.005,0.005
1780280553.019900084,-197.2987953240263,-99.27366177735078,0.005,0.005
1780280553.020999908,-197.30889663387353,-99.27366163232932,0.005,0.005
1780280553.020999908,-197.30889663387353,-99.27366163232932,0.005,0.005
1780280553.022000074,-197.32909941384855,-99.2847386765099,0.005,0.005
1780280553.022000074,-197.32909941384855,-99.2847386765099,0.005,0.005
1780280553.023000002,-197.34930219414085,-99.29581572064393,0.005,0.005
1780280553.023000002,-197.34930219414085,-99.29581572064393,0.005,0.005
1780280553.023999929,-197.35940366304277,-99.30689291006524,0.005,0.005
1780280553.023999929,-197.35940366304277,-99.30689291006524,0.005,0.005
1780280553.025000095,-197.37960628444483,-99.30689261970872,0.005,0.005
1780280553.025000095,-197.37960628444483,-99.30689261970872,0.005,0.005
1780280553.025899887,-197.38970744383076,-99.31796965213583,0.005,0.005
1780280553.025899887,-197.38970744383076,-99.31796965213583,0.005,0.005
1780280553.026900053,-197.39980922373695,-99.32904699872374,0.005,0.005
1780280553.026900053,-197.39980922373695,-99.32904699872374,0.005,0.005
1780280553.027899981,-197.42001200456576,-99.3401240431698,0.005,0.005
1780280553.027899981,-197.42001200456576,-99.3401240431698,0.005,0.005
1780280553.028899908,-197.44021478326013,-99.3512010871633,0.005,0.005
1780280553.028899908,-197.44021478326013,-99.3512010871633,0.005,0.005
1780280553.029999971,-197.45031609476013,-99.35120094226644,0.005,0.005
1780280553.029999971,-197.45031609476013,-99.35120094226644,0.005,0.005
1780280553.030999899,-197.470518875162,-99.36227798636862,0.005,0.005
1780280553.030999899,-197.470518875162,-99.36227798636862,0.005,0.005
1780280553.032000065,-197.48062034400914,-99.37335517538358,0.005,0.005
1780280553.032000065,-197.48062034400914,-99.37335517538358,0.005,0.005
1780280553.032999992,-197.50082312441103,-99.38443221948576,0.005,0.005
1780280553.032999992,-197.50082312441103,-99.38443221948576,0.005,0.005
1780280553.033900023,-197.52102590523984,-99.39550926350952,0.005,0.005
1780280553.033900023,-197.52102590523984,-99.39550926350952,0.005,0.005
1780280553.034899950,-197.53112721508708,-99.39550911848806,0.005,0.005
1780280553.034899950,-197.53112721508708,-99.39550911848806,0.005,0.005
1780280553.035900116,-197.5513299959159,-99.40658616251184,0.005,0.005
