t_ekf,yaw_rtk,yaw_ekf,diff_deg
1780294769.0979917,-2.6373670326886316,-2.6580047230733794,1.1824525579437708
1780294769.1179986,-2.6373670326886316,-2.6580059382685293,1.1825221834971413
1780294769.9186203,-2.6373670326886316,-2.6580476195509335,1.1849103450635965
1780294769.9653227,-2.6373670326886316,-2.6580494967585766,1.1850179011388162
1780294769.9884524,-2.6373670326886316,-2.658051409116736,1.1851274711902664
1780294769.9988823,-2.6373670326886316,-2.658052377731927,1.1851829687526925
1780294770.0179987,-2.6373670326886316,-2.6580540097640206,1.1852764773036781
1780294770.0380104,-2.6373670326886316,-2.658052645365067,1.1851983030020523
1780294770.057908,-2.6373670326886316,-2.65805009822822,1.1850523628108898
1780294770.0808198,-2.6368434339130333,-2.6580461659944215,1.2148270624101707
1780294770.097974,-2.635796236361837,-2.6580413562867187,1.2745514864581062
1780294770.118007,-2.6333527754090444,-2.658035841668036,1.4142355220819867
1780294770.9196599,-2.633003709558646,-2.655014482676658,1.261124403482103
1780294770.9393086,-2.633003709558646,-2.654664181414821,1.2410536196207171
1780294770.975271,-2.633003709558646,-2.6540597216894346,1.206420628470448
1780294770.9959888,-2.633003709558646,-2.653683656004591,1.1848736519092187
1780294771.0058115,-2.633003709558646,-2.653489623603341,1.173756414228796
1780294771.018004,-2.633003709558646,-2.6532002982910656,1.1571792949291153
1780294771.0380075,-2.6272441230270647,-2.652751767832237,1.4614803926551854
1780294771.058004,-2.6199137401686885,-2.65232439817652,1.856993915090623
1780294771.0779924,-2.6096162975819217,-2.6518449053138347,2.4195209977521275
1780294771.0980139,-2.5994933879203543,-2.6512215108346915,2.963803125125483
1780294771.9265668,-2.588323280707591,-2.604053601265598,0.9012809783616907
1780294771.9761555,-2.588323280707591,-2.600938063865343,0.7227738344119091
1780294771.999989,-2.588323280707591,-2.5994433959657504,0.6371356719915681
1780294772.0234582,-2.586403418530397,-2.597617567289534,0.6425233947304357
1780294772.0603397,-2.5713935869632465,-2.595137299587616,1.3604145233478562
1780294772.0813336,-2.5581290846480886,-2.5938928787936115,2.049114463913144
1780294772.0981367,-2.54852977376212,-2.592873382388873,2.5407016226928563
1780294772.1184819,-2.543119253080938,-2.591949803453565,2.7977844476525067
1780294772.9221559,-2.5427701872305386,-2.5393539856104588,-0.19573393479632847
1780294772.9683406,-2.5427701872305386,-2.537584842578706,-0.2970983638707299
1780294773.0033803,-2.5427701872305386,-2.535970427003283,-0.38959756272267565
1780294773.02832,-2.5398031275021484,-2.5351105084423815,-0.2688672669872933
1780294773.0465212,-2.5422465884549403,-2.5347007366400094,-0.4323454618266757
1780294773.0583847,-2.540850325053345,-2.534652989633522,-0.3550811637827834
1780294773.0780127,-2.5370106006989572,-2.534845811045075,-0.1240333107010442
1780294773.0981522,-2.535614337297362,-2.5352448466895705,-0.02117025239616769
1780294773.1181161,-2.5326472775689717,-2.5358415343987444,0.18301743502681403
1780294773.9204156,-2.5326472775689717,-2.5395610437059,0.39612962018647097
1780294773.94254,-2.5326472775689717,-2.539482707275369,0.3916412733349115
1780294773.9753525,-2.5326472775689717,-2.5391150122465245,0.3705739000341815
1780294773.9992537,-2.5326472775689717,-2.5388164444194654,0.35346722364530553
1780294774.0179956,-2.5326472775689717,-2.5386791242871003,0.3455993596186066
1780294774.0380125,-2.5321236787933734,-2.538636122811314,0.3731355565432102
1780294774.0740635,-2.5326472775689717,-2.538246085662976,0.3207880740901224
1780294774.095226,-2.5321236787933734,-2.5380191767549865,0.3377871513284069
1780294774.109971,-2.531076481242177,-2.5380209223706096,0.3978871677362624
1780294774.918084,-2.531600080017775,-2.5543935149580865,1.3059676226858679
1780294774.9390996,-2.531600080017775,-2.554426230513833,1.307842085954578
1780294774.9601076,-2.531600080017775,-2.554313303048639,1.3013718188078462
1780294774.9780886,-2.531600080017775,-2.5551065300108893,1.3468203759407626
1780294774.9982245,-2.531600080017775,-2.555447691977409,1.3663675167527365
1780294775.018003,-2.531600080017775,-2.5557118605849114,1.381503263042462
1780294775.0457566,-2.5398031275021484,-2.5558667477296333,0.9203776427358621
1780294775.0589745,-2.541722989679342,-2.556151787258718,0.8267092047468224
1780294775.0792038,-2.5417229896793416,-2.557047149281113,0.8780096697663815
1780294775.0986066,-2.5413739238289437,-2.5576104540038163,0.9302846529570078
1780294775.1179974,-2.543642851856536,-2.5585347518599897,0.8532430191287432
1780294775.9008355,-2.543817384781735,-2.5773370633339345,1.920536111676211
1780294775.9477046,-2.543817384781735,-2.577913537604412,1.9535656543724658
1780294775.9651983,-2.543817384781735,-2.5775937763082064,1.93524468164824
1780294775.9902492,-2.543817384781735,-2.577610475539905,1.9362014771456912
1780294776.003711,-2.543817384781735,-2.578011631338535,1.95918601133437
1780294776.0181448,-2.543817384781735,-2.578336251978397,1.977785403941308
1780294776.0446906,-2.55149683349051,-2.5785630120846124,1.5507778009893887
1780294776.05882,-2.5567328212464937,-2.578945912651464,1.2727163874431096
1780294776.0780091,-2.5631905394788728,-2.5795877788511805,0.9394926116989771
1780294776.098009,-2.5689501260104537,-2.580213316443725,0.6453332756785761
1780294776.1183197,-2.5766295747192287,-2.5805946639416053,0.2271828778349884
1780294776.9115074,-2.5768041076444277,-2.6067981356243575,1.7185312138472788
1780294776.9240108,-2.5768041076444277,-2.6074586798647186,1.7563776110016451
1780294776.9383996,-2.5768041076444277,-2.6081291600784104,1.7947932974932188
1780294776.975758,-2.5768041076444277,-2.609038631678811,1.8469021817831794
1780294776.9873052,-2.5768041076444277,-2.609418542612826,1.8686694748931127
1780294776.9981558,-2.5768041076444277,-2.6100037083658867,1.9021970028590836
1780294777.01797,-2.5768041076444277,-2.610931483467363,1.9553546005109936
1780294777.0534668,-2.5874506160815938,-2.612309962252791,1.4243356170643036
1780294777.0832617,-2.598446190369158,-2.6125642136340876,0.8089031481479865
1780294777.098417,-2.601762315947947,-2.6132346144402683,0.6573142849243168
1780294777.9188812,-2.6052529744519357,-2.639396431810425,1.9562760046263206
1780294777.9383402,-2.6052529744519357,-2.6397504611534894,1.976560391807712
1780294777.9694471,-2.6052529744519357,-2.64032238960915,2.0093294785005034
1780294777.989626,-2.6052529744519357,-2.640751954111781,2.0339417115298892
1780294778.0037608,-2.6052529744519357,-2.64136585773135,2.069115797958993
1780294778.018368,-2.6052529744519357,-2.6418366924456254,2.0960926399352244
1780294778.038148,-2.61013989635752,-2.642312834394208,1.8433735640381337
1780294778.0582173,-2.616946680440298,-2.642881738105983,1.4859693456721723
1780294778.0812721,-2.625149727924671,-2.6434463313628114,1.0483181564299857
1780294778.098011,-2.629163985204258,-2.6436155178192484,0.8280118263346165
1780294778.1185138,-2.6324801107830473,-2.643838576225027,0.6507921315706285
1780294778.9192243,-2.6324801107830473,-2.6654548138332093,1.8893113154714407
1780294778.946332,-2.6324801107830473,-2.6656490471789094,1.9004400664207632
1780294778.9689384,-2.6324801107830473,-2.6661172077920354,1.9272636936871426
1780294778.9813159,-2.6324801107830473,-2.666391316464511,1.9429689637479266
1780294779.0159452,-2.6324801107830473,-2.6669843288220063,1.9769460690315113
1780294779.027076,-2.6338763741846427,-2.6671472208411413,1.906279094244316
1780294779.0479884,-2.6378906314642294,-2.6673863937297204,1.6899826913338658
1780294779.0738125,-2.6415558228934177,-2.6675809467512934,1.4911297583615044
1780294779.103722,-2.6401595594918223,-2.6678155921013165,1.5845739466001898
1780294779.9180322,-2.6406831582674206,-2.665644548837013,1.4301823304153019
1780294779.9380004,-2.6406831582674206,-2.666590488499127,1.4843806807284703
1780294779.9584663,-2.6406831582674206,-2.666995637935079,1.5075940334806157
1780294779.9780147,-2.6406831582674206,-2.6669085803314987,1.5026060002209416
1780294779.9980016,-2.6406831582674206,-2.6662984038446558,1.4676454627667228
1780294780.0179849,-2.6406831582674206,-2.666098381437919,1.4561850230526499
1780294780.0380628,-2.6392868948658252,-2.666386043136321,1.5526668242986446
1780294780.0674286,-2.636319835137435,-2.666874998449164,1.750681900095055
1780294780.091899,-2.6330037095586456,-2.666656050720172,1.9281371192898527
1780294780.10615,-2.631083847381452,-2.6663854410928183,2.022632329746858
1780294780.915567,-2.62846585350346,-2.649383721008514,1.1985055244534357
1780294780.9286633,-2.62846585350346,-2.6488747831225465,1.169345531553187
1780294780.9492617,-2.62846585350346,-2.648222265842927,1.1319590453716217
1780294780.968794,-2.62846585350346,-2.647641198921271,1.0986663631460905
1780294780.9809978,-2.62846585350346,-2.6472412051935548,1.0757484107162372
1780294781.004093,-2.62846585350346,-2.646567205158285,1.0371310533036187
1780294781.018042,-2.62846585350346,-2.6463347319420563,1.0238113191638718
1780294781.0383906,-2.6232298657474775,-2.645871744583567,1.2972840975545015
1780294781.0579836,-2.615899482889101,-2.645415474860392,1.6911417680970138
1780294781.0818293,-2.605427507377135,-2.645045517631403,2.269944780275576
1780294781.110318,-2.5874506160815938,-2.644596889607937,3.2742402879596577
1780294781.9239788,-2.5787239698216218,-2.5985223214937645,1.1343619921295542
1780294781.9441853,-2.5787239698216218,-2.596176288810843,0.9999442207984024
1780294781.958499,-2.5787239698216218,-2.5945821530593354,0.9086069702660962
1780294781.980102,-2.5787239698216218,-2.5923290595446256,0.779514221024927
1780294782.007257,-2.5787239698216218,-2.5896415649198303,0.6255321215600657
1780294782.0202405,-2.5776767722704252,-2.588003665676054,0.5916874076240027
1780294782.0425355,-2.5549874919944986,-2.5855546934592546,1.7513716354566269
1780294782.068522,-2.5181610447774188,-2.58290946099229,3.709810979268548
1780294782.0833802,-2.4933773693990995,-2.5813966059907743,5.043130772666425
1780294782.1001792,-2.462834107489199,-2.5796690038611563,6.694146461961495
