bag_ts,header_stamp,x,y,vx,vy,wz
1780294815.446686029,1780294815.438006639,-215.13303989672676,-148.66838059752075,1.667020968157539,0.0,-0.4649849202437892
1780294815.475688457,1780294815.468278885,-215.13991565900923,-148.6184497091265,1.6654172550324662,0.0,-0.4683767711456399
1780294815.482292891,1780294815.478143454,-215.14191818343647,-148.6022011673666,1.6636861776838197,0.0,-0.4479849735526746
1780294815.503152609,1780294815.498010635,-215.14580741479568,-148.5694610528564,1.6613061963336526,0.0,-0.44685894452309044
1780294815.553557158,1780294815.545630932,-215.15444973222952,-148.49075856956085,1.6725554983190878,0.0,-0.45632679279409644
1780294815.563879728,1780294815.558000326,-215.15627221497303,-148.47011338021534,1.6740664997705197,0.0,-0.45632679281059474
1780294815.584031105,1780294815.578947067,-215.1591603514819,-148.4351376978673,1.6748137444527034,0.0,-0.4467601857931773
1780294815.613144636,1780294815.604647160,-215.16231601800703,-148.39201700710993,1.679606162415149,0.0,-0.47866392297054366
1780294815.626973391,1780294815.618445158,-215.16372890457677,-148.3687968768013,1.6812870479826043,0.0,-0.47866392313921413
1780294815.647125244,1780294815.638000488,-215.16551571268147,-148.3356056425783,1.6903846959126834,0.0,-0.5178774219619366
1780294815.667582512,1780294815.658020258,-215.16700321433967,-148.30154661186054,1.6956446710306805,0.0,-0.5107777512612497
1780294815.686418295,1780294815.678262711,-215.16814982384415,-148.2671921423011,1.6963848399383479,0.0,-0.4981138654666687
1780294815.710970640,1780294815.702482700,-215.1691052457648,-148.22612376139753,1.6962655731871084,0.0,-0.4981138654178046
1780294815.728110552,1780294815.724617004,-215.16952636609284,-148.1886890730501,1.6936692898895525,0.0,-0.4904524059184729
1780294815.743327618,1780294815.737998009,-215.1695341832081,-148.16616379139697,1.6895351497597086,0.0,-0.5073617725420383
1780294815.761938334,1780294815.758086920,-215.16931766231295,-148.13231338613429,1.6875168562591771,0.0,-0.5127384033801503
1780294815.782290459,1780294815.778013229,-215.16875721921053,-148.0987168242645,1.68706647942841,0.0,-0.4795310288903464
1780294815.803902864,1780294815.798012733,-215.16787243936443,-148.0649892920887,1.6870257845741226,0.0,-0.44881895924501736
1780294815.829760551,1780294815.818016291,-215.16668727780817,-148.0313513127272,1.684329295120141,0.0,-0.46006776173685776
1780294815.844726562,1780294815.841734409,-215.16492878260127,-147.99182624540535,1.6742224963435182,0.0,-0.47754130063489086
1780294815.861120939,1780294815.858019590,-215.1634233005159,-147.96489122423904,1.6668537933186096,0.0,-0.4800700390569852
1780294815.880530119,1780294815.878015518,-215.16131505307987,-147.9317776672591,1.6629395512096614,0.0,-0.46978598966987745
1780294815.900833368,1780294815.898056269,-215.15887367646164,-147.89835641637612,1.6693744209355197,0.0,-0.48203126565935417
1780294815.921135664,1780294815.918025017,-215.15610457718225,-147.8648856295842,1.6753017140575506,0.0,-0.5002682013697727
1780294815.940985918,1780294815.938027620,-215.15297555074153,-147.831163627946,1.6856256402961742,0.0,-0.507336254559709
1780294815.962325096,1780294815.959007025,-215.14929547668098,-147.79543165784298,1.7002554355969843,0.0,-0.485801203600042
1780294815.981217861,1780294815.978008270,-215.1456174649331,-147.7629745668439,1.7088915225159003,0.0,-0.4768935870487016
1780294816.003110409,1780294815.998029470,-215.14141902636234,-147.72871366434384,1.717233327678391,0.0,-0.48284465335288496
1780294816.020190477,1780294816.018027067,-215.13688265027585,-147.69444409929423,1.7226112258562407,0.0,-0.48623543172674727
1780294816.041188955,1780294816.038001299,-215.13202232184264,-147.66029200758365,1.7247035074292338,0.0,-0.4774492890283043
1780294816.060807467,1780294816.058013916,-215.12682802317045,-147.62613495657584,1.725504271502465,0.0,-0.474276698455509
1780294816.081445456,1780294816.079262257,-215.12096970876385,-147.5899282004472,1.725810605977178,0.0,-0.4715832438857681
1780294816.100440741,1780294816.098023176,-215.1154796436079,-147.5580288508409,1.7254639300709322,0.0,-0.4807361455494173
1780294816.125333548,1780294816.118013620,-215.10933229653554,-147.52414342679145,1.72388653935981,0.0,-0.4982884465720401
1780294816.142181396,1780294816.138056278,-215.10283567560734,-147.4902584105616,1.7227320120176317,0.0,-0.49069833232900734
1780294816.177237511,1780294816.171765566,-215.09134609344525,-147.43336012108958,1.7222799509746636,0.0,-0.48421905103191876
1780294816.187502146,1780294816.183495998,-215.07800214271577,-147.45936909283552,1.7187832390267765,0.0,-0.478342762768039
1780294816.214584112,1780294816.201638699,-215.05541585845168,-147.52681077850397,1.7180685580227215,0.0,-0.47834276274663856
1780294816.231797934,1780294816.217963219,-215.0387836353371,-147.60716868997446,1.7140121972650848,0.0,-0.47929558516017273
1780294816.256370306,1780294816.238607168,-215.02950475077785,-147.64441711809297,1.704853469739637,0.0,-0.4741285866759053
1780294816.269805670,1780294816.263168335,-215.0217957434427,-147.64478659945138,1.7015212517515124,0.0,-0.4741285866399237
1780294816.288101673,1780294816.278009176,-215.01823303877967,-147.6440758994082,1.690212593083956,0.0,-0.45896347774796753
1780294816.313118458,1780294816.298627853,-215.01220612307094,-147.62192444122053,1.6857068328755171,0.0,-0.45734969305508677
1780294816.337032795,1780294816.318710566,-215.00559531388146,-147.59167719920327,1.683170757855562,0.0,-0.4602798115617569
1780294816.351395130,1780294816.338300228,-214.99843727734776,-147.55895557854484,1.683620777137012,0.0,-0.45753332690434656
1780294816.370905876,1780294816.360261440,-214.98988040537677,-147.5197360513638,1.6844679469424235,0.0,-0.4528880693313975
1780294816.406683207,1780294816.378701687,-214.98219595347055,-147.48569928701906,1.6846308039772708,0.0,-0.4528880693126777
1780294816.417907476,1780294816.406300068,-214.9697720367081,-147.43725080879562,1.68463080795019,0.0,-0.4528880693126777
1780294816.431538820,1780294816.420989752,-214.9625045438144,-147.40847196508295,1.6883661484785961,0.0,-0.4298236739506555
1780294816.459861755,1780294816.439099312,-214.9527084183065,-147.3699408248147,1.687402641250362,0.0,-0.42889117361439505
1780294816.490501642,1780294816.468120337,-214.9369664273606,-147.3145291879635,1.6843628154953394,0.0,-0.42835336487628883
1780294816.510063171,1780294816.491911650,-214.92301487548275,-147.26688117150704,1.6833831153340821,0.0,-0.42835336486868075
1780294816.554774284,1780294816.512933016,-214.9102002625626,-147.22458416940174,1.6844701206899972,0.0,-0.4100413061387713
1780294816.563156843,1780294816.548932791,-214.88840765194007,-147.15800150668778,1.6823961765305422,0.0,-0.4218515897080124
1780294816.574028492,1780294816.562603235,-214.8793234728754,-147.13089114628443,1.6816099569547611,0.0,-0.4218515898320067
1780294816.585264206,1780294816.577990770,-214.86880645973514,-147.1002153246573,1.6784489361255068,0.0,-0.3854379304983798
1780294816.623728275,1780294816.598281384,-214.8537603911909,-147.05596442012092,1.675853958120107,0.0,-0.3838703288771482
1780294816.636976242,1780294816.623311281,-214.8356120023327,-147.00531783866865,1.675020192799694,0.0,-0.3838703288648618
1780294816.658527613,1780294816.645987511,-214.8182714242055,-146.95813980348746,1.6754577052908233,0.0,-0.3825042537260879
1780294816.687054634,1780294816.660085917,-214.80628945987792,-146.92514084188966,1.675625106094038,0.0,-0.3825042537199304
1780294816.697754622,1780294816.689864397,-214.783270349509,-146.8670887520037,1.683851550713762,0.0,-0.33426584781461893
1780294816.711244822,1780294816.704951525,-214.77134655121165,-146.83835012265516,1.6855080814378005,0.0,-0.33426584773107987
1780294816.726217508,1780294816.717993021,-214.75973913542398,-146.80974825586594,1.6890331709416453,0.0,-0.33003294452798043
1780294816.750996590,1780294816.738508940,-214.74154537671566,-146.76612934852275,1.6868655515169035,0.0,-0.3167487227300838
1780294816.769291878,1780294816.758030653,-214.7219140903346,-146.71856318636276,1.6839643849621444,0.0,-0.31497725434979923
1780294816.791190386,1780294816.778036356,-214.70168876533495,-146.67082280267707,1.6792466887184636,0.0,-0.3207043155619006
1780294816.818066120,1780294816.798035860,-214.68041597108035,-146.62140556932607,1.6760187082856772,0.0,-0.3095794596318211
1780294816.869620085,1780294816.824166775,-214.6554007888829,-146.56657087955128,1.6753959184497473,0.0,-0.30957945958883415
1780294816.888145208,1780294816.875937223,-214.61067447462997,-146.47511014061908,1.697575036036795,0.0,-0.2676004374905721
1780294816.894878387,1780294816.885349751,-214.59983610790346,-146.45239462194633,1.6995868401036485,0.0,-0.26760043746986967
1780294816.916086912,1780294816.898129702,-214.5858689740018,-146.42391481340945,1.7009661620019247,0.0,-0.2628020613298537
1780294816.924180508,1780294816.920659304,-214.56496654009786,-146.3836600409633,1.7016885875233287,0.0,-0.25937464983101505
1780294816.952154160,1780294816.937979221,-214.54377642707823,-146.3404917159975,1.700266489327415,0.0,-0.22146107392619252
1780294816.980080605,1780294816.958804131,-214.51964103488623,-146.29260985987972,1.690005990835564,0.0,-0.22884711247775907
1780294816.994942904,1780294816.984040260,-214.49192796453187,-146.23938129820974,1.6859306045066942,0.0,-0.22884711255391307
1780294817.010842562,1780294816.997928143,-214.47352067430677,-146.20302790526907,1.672960928463046,0.0,-0.19055711805217798
1780294817.031544685,1780294817.020261765,-214.44686926828354,-146.1523734766408,1.6530468656976505,0.0,-0.18748100380154356
1780294817.052597523,1780294817.038053274,-214.44773419143058,-146.1615859424426,1.629648264335013,0.0,-0.19061285776451223
1780294817.069824696,1780294817.058015823,-214.4755191584927,-146.22873014844524,1.600857091126286,0.0,-0.16296311106142528
1780294817.092766047,1780294817.079553366,-214.50855909001285,-146.30216561680973,1.583745895475215,0.0,-0.1245078461711576
1780294817.125274181,1780294817.103912592,-214.5296740889112,-146.34601455140887,1.5655960600014627,0.0,-0.11167826131667132
1780294817.152416706,1780294817.133215666,-214.53955719991404,-146.36323763318308,1.5598403133141368,0.0,-0.11167826126534441
1780294817.161979914,1780294817.153671741,-214.5456222991109,-146.3686736903546,1.6099979632373465,0.0,-0.051708158213670745
1780294817.177530050,1780294817.164441824,-214.55092269090673,-146.37076956695367,1.6179549030748264,0.0,-0.05170815816408935
1780294817.187671423,1780294817.179923534,-214.54758610902178,-146.35755914400696,1.6081938336982113,0.0,-0.04077061435952818
1780294817.209160805,1780294817.198532581,-214.5413114435407,-146.3367293245674,1.5990605910839493,0.0,-0.04347193428816579
1780294817.231330872,1780294817.218221426,-214.53274732937763,-146.3116905104016,1.5755736484850213,0.0,-0.03944415917699137
1780294817.250876665,1780294817.237987518,-214.52361351264298,-146.285589069828,1.5191886823160423,0.0,-0.01590875695161529
1780294817.274940014,1780294817.259702682,-214.51238999051074,-146.25584027003765,1.4817574002026852,0.0,-0.0011583381975361386
1780294817.291350126,1780294817.278078318,-214.5030292985425,-146.22944422942612,1.4463682423486968,0.0,-0.008839866689892718
1780294817.321140289,1780294817.298069239,-214.49148483922394,-146.19980297444786,1.427221242693012,0.0,-0.012132078289479022
1780294817.334808350,1780294817.321261883,-214.47713174287378,-146.1666668146362,1.423568638884056,0.0,-0.012132078304556797
1780294817.358706474,1780294817.338023901,-214.4683366892346,-146.14278151373946,1.347035474778691,0.0,0.02238239664405733
1780294817.393632889,1780294817.360976696,-214.45514794119384,-146.11237216891587,1.3276185827756704,0.0,0.022382396729455134
1780294817.404817343,1780294817.396742344,-214.43578268890636,-146.06933025211075,1.2402083647995124,0.0,0.02232834816922022
1780294817.422696114,1780294817.415207386,-214.42620395441125,-146.04655497845962,1.2169966670413155,0.0,0.022328348168909804
1780294817.446022272,1780294817.429862261,-214.41879480897765,-146.02524334879692,1.190484186969935,0.0,0.03046313181240526
1780294817.460715771,1780294817.451222658,-214.40830081899267,-146.00047970211153,1.100099371065107,0.0,0.025637099579863362
1780294817.471500158,1780294817.466068983,-214.40117913302927,-145.97940439715137,1.0804540929906217,0.0,0.025637099568801048
1780294817.490621090,1780294817.482314110,-214.39324742794736,-145.95927805486434,1.0717195225177094,0.0,0.025621860888146157
1780294817.521256208,1780294817.497990608,-214.38623356125456,-145.9383363950495,1.0271591575779886,0.0,0.029792613802346445
1780294817.535673141,1780294817.522464991,-214.3749087773791,-145.91163208450408,1.0121817236419182,0.0,0.029792613818374097
1780294817.547272921,1780294817.537966490,-214.36820076604582,-145.89128506912294,0.9658757944558305,0.0,0.02706017132261757
1780294817.576892853,1780294817.557988644,-214.35984905310866,-145.86520793110898,0.9144917243868428,0.0,0.02735419315956046
1780294817.590195417,1780294817.582197905,-214.3498609442274,-145.83625194033903,0.8977820131910046,0.0,0.027354193161831127
1780294817.610196114,1780294817.598015070,-214.34384075267363,-145.81510246398034,0.8460486510547365,0.0,0.02825493000114559
1780294817.629691362,1780294817.618005991,-214.33666699712208,-145.78977242078452,0.7976536703803078,0.0,0.020343341871678362
1780294817.648031712,1780294817.638783932,-214.32937407662155,-145.76439947237589,0.7665045900711718,0.0,0.01832602364943633
1780294817.669122458,1780294817.657997370,-214.32252898507855,-145.73999005275263,0.7417951594441353,0.0,0.020538172300709298
1780294817.692931414,1780294817.678062201,-214.31601307559836,-145.71458584741643,0.6917232874100492,0.0,0.015816277867032866
1780294817.716547012,1780294817.698060751,-214.3098969828335,-145.69045310840107,0.6574588543026247,0.0,0.010551010631307853
1780294817.734587908,1780294817.727237225,-214.30117126381492,-145.6632677259519,0.650833169828062,0.0,0.01055101060097023
1780294817.747907400,1780294817.738007307,-214.29877437814756,-145.64917516857537,0.5642388119229054,0.0,0.017110695396817317
1780294817.774422407,1780294817.758612633,-214.29383598870942,-145.63203509795153,0.5361804507809302,0.0,0.013894681358059198
1780294817.788599491,1780294817.778225660,-214.28964176168822,-145.6165032969495,0.48579194943916215,0.0,0.006850580822924652
1780294817.817155838,1780294817.803497791,-214.28449655314188,-145.5955438499753,0.450435378507557,0.0,0.007575791230966454
1780294817.841166973,1780294817.827244997,-214.2800177365777,-145.574714206281,0.3968365501354272,0.0,0.01346534450729233
1780294817.860661030,1780294817.842236757,-214.27725421118913,-145.55794493094666,0.3867156174559761,0.0,0.013465344516380552
1780294817.880465984,1780294817.859998226,-214.2740925234799,-145.54225322851576,0.3867156174559782,0.0,0.013465344516380552
1780294817.895907879,1780294817.882966042,-214.27047397724752,-145.52588158462837,0.36879511345612015,0.0,0.008397156239729853
1780294817.907463074,1780294817.898615122,-214.2683484640307,-145.51575549691236,0.3375402671565934,0.0,0.00955351993332029
1780294817.928206444,1780294817.918304443,-214.2656256737942,-145.5044973871427,0.3223860380831975,0.0,0.01185987223536292
1780294817.959948540,1780294817.938132048,-214.2629693606226,-145.49202324677728,0.3071297078171807,0.0,0.011473886833653205
1780294817.976479292,1780294817.965012074,-214.25946631214543,-145.47793141980478,0.30225209877560466,0.0,0.011473886830573696
1780294818.013502836,1780294817.991361141,-214.2565289446373,-145.4652190331696,0.256023871445352,0.0,0.01649191462191224
1780294818.014790535,1780294818.000082016,-214.25553236594703,-145.45686642973808,0.24848215389460696,0.0,0.016491914634774826
1780294818.027305603,1780294818.018433571,-214.253694104925,-145.446873493351,0.2354259915646424,0.0,0.01589437077543178
1780294818.051650047,1780294818.040094852,-214.29571112319263,-145.51981078245655,0.19742015216203757,0.0,0.015306342228153622
1780294818.071184397,1780294818.063514233,-214.33598202923073,-145.58859622642913,0.19279492787076213,0.0,0.014424904256591634
1780294818.094463348,1780294818.079709530,-214.37177668966834,-145.65158466053882,0.19135838861799115,0.0,0.014424904252573348
1780294818.109668016,1780294818.101166964,-214.4012417564429,-145.70181324631804,0.1924631212359492,0.0,0.014254955561895221
1780294818.128402472,1780294818.118015766,-214.4283597292019,-145.74642257479425,0.19860355825009327,0.0,0.009449123036906308
1780294818.153604031,1780294818.138976336,-214.4463813683552,-145.77421524209797,0.20215799943586713,0.0,0.005413088379169958
1780294818.168715715,1780294818.158435583,-214.45948800770537,-145.79330913897473,0.20700918729631618,0.0,0.0047284044357765375
1780294818.236730337,1780294818.206931353,-214.4678509692637,-145.80205294292,0.22105602512423478,0.0,0.005038606248322938
1780294818.273384571,1780294818.245472908,-214.4737284276315,-145.80662173022137,0.2512063823528,0.0,0.0029751733094913217
1780294818.292544127,1780294818.275000572,-214.47703995104706,-145.80807645227287,0.25765696427672485,0.0,0.006076084807441715
1780294818.311218977,1780294818.298328638,-214.47878951540778,-145.80762291191272,0.2582079612378687,0.0,0.006076084811315629
1780294818.337154865,1780294818.318212271,-214.48271517711376,-145.80977049899295,0.2354410357295583,0.0,0.014659124547552537
1780294818.351392031,1780294818.338470936,-214.48568917943916,-145.81055768237016,0.21783182746676533,0.0,0.015862760618008686
1780294818.380644798,1780294818.358009577,-214.48905801519447,-145.81136436717648,0.21348907294331881,0.0,0.016059797305511797
1780294818.397781134,1780294818.386022568,-214.49116876724145,-145.80971012916547,0.21364881783405718,0.0,0.016059797306402727
1780294818.418286562,1780294818.403707027,-214.49341955516357,-145.80883773999963,0.22985052905839756,0.0,0.014064467257195606
1780294818.428633213,1780294818.421502113,-214.49381489772688,-145.80644434025794,0.23341795673793103,0.0,0.014064467249259716
1780294818.453722000,1780294818.438166618,-214.49424831632044,-145.80341558926543,0.25186238858376603,0.0,0.013025368025737507
1780294818.471562862,1780294818.457967281,-214.49428671317725,-145.79944769806707,0.2561937411964121,0.0,0.013179463435999609
1780294818.492472649,1780294818.480535507,-214.49461386779078,-145.7947380995342,0.2653766295955603,0.0,0.013197265736596157
1780294818.512722015,1780294818.499494314,-214.49497997336235,-145.7904492009982,0.272825179564452,0.0,0.014249466245022244
1780294818.531921864,1780294818.517992735,-214.49541559061277,-145.78595442534177,0.28371610231374356,0.0,0.013370729393289968
1780294818.548151970,1780294818.537977219,-214.4950906640789,-145.78053697145003,0.2910632523169871,0.0,0.015244508802335867
1780294818.572546721,1780294818.558043480,-214.49409232371056,-145.77426991368674,0.31224280487129685,0.0,0.015145227427134618
1780294818.592121124,1780294818.579395294,-214.49239310163702,-145.7670129609319,0.3288684125540162,0.0,0.016056848001927988
1780294818.612346411,1780294818.598007917,-214.49093751306958,-145.76039818756337,0.3359079457842026,0.0,0.018385651132805148
1780294818.641430378,1780294818.619286537,-214.48906813308108,-145.75281015407404,0.3388376958270258,0.0,0.021249751205850174
1780294818.663236141,1780294818.657233477,-214.48492241120988,-145.7401148339625,0.3394869910410091,0.0,0.021249751244206572
1780294818.682455063,1780294818.666995525,-214.48393021979382,-145.7353482781402,0.3696769245493237,0.0,0.02210389715835421
1780294818.700604677,1780294818.692760944,-214.48067834002308,-145.7254756240033,0.37444441654230987,0.0,0.022103897159191657
1780294818.710551739,1780294818.700466156,-214.47963433667573,-145.72120175457908,0.3869144110701059,0.0,0.02293950082374896
1780294818.730235338,1780294818.718018293,-214.47711380058888,-145.71206887469393,0.40210079742848376,0.0,0.024316907868638323
1780294818.749021053,1780294818.738072872,-214.47431954844566,-145.70062455741112,0.41466345562760265,0.0,0.025197543935307064
1780294818.769900560,1780294818.758002996,-214.4713411522652,-145.6883713271075,0.43213134445090146,0.0,0.02456958929824696
1780294818.792679787,1780294818.778004885,-214.46830468151558,-145.674746307301,0.44252770656808155,0.0,0.023572496973342936
1780294818.821333885,1780294818.799654007,-214.46494816536068,-145.66050859350483,0.4541239229583329,0.0,0.021728208023503275
1780294818.832384348,1780294818.821833372,-214.461420323232,-145.64731499492675,0.45779277159763143,0.0,0.02172820798072894
1780294818.851839066,1780294818.838040113,-214.45840718252416,-145.63611285492462,0.48077610123586956,0.0,0.019810597554455387
1780294818.871865511,1780294818.858003855,-214.45469175685392,-145.6231134414266,0.48649423414597137,0.0,0.019810597550750837
1780294818.891023159,1780294818.878006697,-214.45074512597418,-145.60985670099288,0.5009635158039865,0.0,0.020576935860989038
1780294818.921614647,1780294818.899416208,-214.4462332716336,-145.59444861211267,0.5157049294826955,0.0,0.019985845225485292
1780294818.935534000,1780294818.923400879,-214.44140419320382,-145.57823353527965,0.5195811040008409,0.0,0.019985845211777833
1780294818.953965902,1780294818.940124989,-214.437711753692,-145.5654107418697,0.5383331915556897,0.0,0.018416017677402568
1780294818.971194267,1780294818.961839676,-214.4330064553274,-145.55019939291003,0.5513202087985581,0.0,0.024640283922069017
1780294818.991423607,1780294818.978240490,-214.42901037818467,-145.53695262125822,0.5718029064603138,0.0,0.02188400499652767
1780294819.014950037,1780294818.999246359,-214.42400051686542,-145.52117086341676,0.5831128257729729,0.0,0.022636704553624626
1780294819.034571409,1780294819.017996788,-214.41929347327905,-145.50586631904915,0.5961139957911842,0.0,0.027619074869232853
1780294819.054150820,1780294819.038613081,-214.41670765880016,-145.49554955932274,0.6125115515907388,0.0,0.028840651386382008
1780294819.068726063,1780294819.061957359,-214.41356502443637,-145.4840807577483,0.61747566997406,0.0,0.028840651394441932
1780294819.087866306,1780294819.078333855,-214.41346132866826,-145.48076537071336,0.6342741658885989,0.0,0.024513136547700293
1780294819.114790678,1780294819.098011494,-214.41526769680462,-145.4812641449214,0.6539740434594852,0.0,0.027415426271406924
1780294819.138972998,1780294819.118337631,-214.4165672683761,-145.4800292501625,0.667137262656678,0.0,0.030197138191784656
1780294819.148072243,1780294819.138006210,-214.4158765995215,-145.47395449636608,0.6793469845399149,0.0,0.030880466447442606
1780294819.181334496,1780294819.160850286,-214.41397760387483,-145.46380318424897,0.6865158971123205,0.0,0.027917992552139656
1780294819.192541122,1780294819.179478407,-214.41199219162945,-145.4542267951691,0.6878888505245491,0.0,0.027917992516612162
1780294819.210969687,1780294819.197992325,-214.40834980872845,-145.44116149144088,0.7234612506560569,0.0,0.03398710770642282
1780294819.231560469,1780294819.218110561,-214.40359943261763,-145.42546232027777,0.7400144192219639,0.0,0.03809562002627048
1780294819.250362158,1780294819.238008499,-214.3985693264784,-145.40899021967556,0.7540872284200971,0.0,0.03831458742249566
1780294819.268463135,1780294819.259071827,-214.39261243768402,-145.3903910314908,0.7738231077230927,0.0,0.03713086476226613
1780294819.287478924,1780294819.279936552,-214.38661536807834,-145.371262318925,0.7797365855283642,0.0,0.03713086475671784
1780294819.314432621,1780294819.298073530,-214.3812833237209,-145.35438561376353,0.7970947159632,0.0,0.03787184356665463
1780294819.345742941,1780294819.318128109,-214.3748398916681,-145.33390348062548,0.809949626815532,0.0,0.03795950205925277
1780294819.362946272,1780294819.349347353,-214.3656638995098,-145.30568444656836,0.8156013906230208,0.0,0.03802211527387371
1780294819.377941608,1780294819.366370916,-214.3598590223753,-145.287228785696,0.8402358487712532,0.0,0.03686002501734543
1780294819.402262688,1780294819.382499456,-214.3545593610842,-145.27052887730557,0.8453047257115557,0.0,0.03686002501538752
1780294819.416098833,1780294819.406491518,-214.34653836525015,-145.24536319343653,0.8747038725910039,0.0,0.03959091925936421
1780294819.431413412,1780294819.417983055,-214.34196715664436,-145.2308002640525,0.8810837310070995,0.0,0.03959091926258033
1780294819.454434395,1780294819.438014269,-214.33460898139307,-145.20753309306815,0.8846293802086663,0.0,0.037700086358886165
1780294819.465172768,1780294819.460315466,-214.3270416614279,-145.18388489791272,0.8863072940190034,0.0,0.037700086332314434
1780294819.491321087,1780294819.478022099,-214.31932005727336,-145.15905587425252,0.927960564544056,0.0,0.041519804412184384
1780294819.521878719,1780294819.499853849,-214.31035505968057,-145.13039356514196,0.9472006715996476,0.0,0.0415011137647511
1780294819.532745361,1780294819.525828838,-214.300672789428,-145.09965745105322,0.9768417742027412,0.0,0.043900428403612295
1780294819.545937300,1780294819.538001776,-214.29495816496657,-145.08095852297242,0.9827296078643664,0.0,0.04390042840683505
1780294819.569398165,1780294819.558691263,-214.28558359617503,-145.05026896773657,0.9861089729943266,0.0,0.047397694874553475
1780294819.595410347,1780294819.578257561,-214.27682838953254,-145.02166490496836,0.9931655103189259,0.0,0.049838847767808635
1780294819.617933273,1780294819.598561049,-214.26848288135946,-144.99443772229552,0.9952706702369924,0.0,0.049838847778391794
1780294819.634552240,1780294819.619441986,-214.25931661092537,-144.96416816677615,1.0149124553557325,0.0,0.05177752973338954
1780294819.653879642,1780294819.639698505,-214.25030972489998,-144.934163565591,1.0301740966197295,0.0,0.05064799437036494
1780294819.676208973,1780294819.660429955,-214.2415516246072,-144.90516831131248,1.0370016387598697,0.0,0.050042691137673546
1780294819.694421530,1780294819.682541847,-214.23233158620462,-144.87456206330614,1.038252138903284,0.0,0.05004269113493597
1780294819.723772049,1780294819.698035002,-214.22447245806188,-144.84778238115018,1.0636310657920036,0.0,0.049907804798045526
1780294819.734472275,1780294819.725185633,-214.21362906497126,-144.81153958867358,1.0701014185774291,0.0,0.04990780479759143
1780294819.754433870,1780294819.738848209,-214.20680844461515,-144.78813177834894,1.0933900384513886,0.0,0.051823826783677286
1780294819.772933245,1780294819.757920504,-214.198118884284,-144.75856181211327,1.1061971106490978,0.0,0.055413413961012216
1780294819.796978712,1780294819.781190872,-214.18667428828044,-144.7192471345146,1.1130583573526525,0.0,0.05972246812537045
1780294819.821351051,1780294819.801009893,-214.1752073325984,-144.67889250886768,1.1226527104442108,0.0,0.057326954821299854
1780294819.838085413,1780294819.824957132,-214.16305939203176,-144.63577446818005,1.1254103164337819,0.0,0.057326954800776625
1780294819.860577583,1780294819.848885536,-214.15101830027487,-144.59263282660604,1.1562964975693346,0.0,0.057736351298520706
1780294819.870848179,1780294819.864011288,-214.14273556549455,-144.56213997781924,1.1619042209800416,0.0,0.057736351298932134
1780294819.887672663,1780294819.877977848,-214.13559824438278,-144.53608645775594,1.1758869012948772,0.0,0.06229255766204523
1780294819.909394979,1780294819.898932934,-214.1268622176359,-144.50515281472082,1.1867056948095323,0.0,0.057137231698441614
1780294819.924492359,1780294819.918617487,-214.11871458507403,-144.47603669304794,1.1891071062123575,0.0,0.05713723164939615
1780294819.952725410,1780294819.941125631,-214.10881883255524,-144.44033845130113,1.197501153285657,0.0,0.05939469025388396
1780294819.968538284,1780294819.958088875,-214.09948402064614,-144.40571352268543,1.21587128835145,0.0,0.06197302860365106
1780294819.987310410,1780294819.977979898,-214.08919708496003,-144.36746209265348,1.230957971037637,0.0,0.053452155400834714
1780294820.012020588,1780294819.998008966,-214.0777331715232,-144.32404248921074,1.239416867481177,0.0,0.05505946346803518
1780294820.027513027,1780294820.019391775,-214.06509271099185,-144.2752168487562,1.2544644662171447,0.0,0.0553208733432929
1780294820.052062511,1780294820.038351297,-214.06651383175029,-144.26862511568132,1.2712763442561585,0.0,0.05799919590903299
1780294820.076339960,1780294820.058022499,-214.07558616396065,-144.2843239651,1.2826161810877763,0.0,0.05429479544717303
1780294820.089343786,1780294820.079019547,-214.08149297425874,-144.2925982828881,1.284724321337334,0.0,0.0542947954152988
1780294820.107260942,1780294820.098021269,-214.08870980715682,-144.30419494742142,1.3152451250800166,0.0,0.060356730128462134
1780294820.132316828,1780294820.118031025,-214.0940767801891,-144.30794425774448,1.3304760689180464,0.0,0.05753961030280866
1780294820.152589321,1780294820.138321161,-214.09416234871148,-144.29638602396548,1.3410723950938168,0.0,0.05267791411013986
1780294820.167845011,1780294820.159381628,-214.0910084155432,-144.27537100792327,1.3630358359103887,0.0,0.04986188957367977
1780294820.202780724,1780294820.178007603,-214.0883352772773,-144.25548988928367,1.3775173485963375,0.0,0.056748234198997216
1780294820.225125074,1780294820.207607985,-214.08042148883763,-144.2180880011957,1.3802040254271626,0.0,0.05674823423501276
1780294820.243975878,1780294820.228450537,-214.0741303803386,-144.18857232558443,1.4040275489060814,0.0,0.057753005208519816
1780294820.255064011,1780294820.248262167,-214.06783279177017,-144.16009724866942,1.4081509943061574,0.0,0.05775300520964475
1780294820.271891117,1780294820.264008045,-214.06234827832586,-144.13510819788942,1.4142521522849758,0.0,0.05741882551941558
1780294820.287434340,1780294820.278196335,-214.05725586172431,-144.11272465780016,1.4164247831712216,0.0,0.05741882551744052
1780294820.325762987,1780294820.300199032,-214.0482847780634,-144.07256036355582,1.4307671829895656,0.0,0.06011440429385175
1780294820.344264746,1780294820.330897808,-214.03666083287288,-144.02203363596922,1.4359504975715365,0.0,0.06011440432168915
1780294820.362715483,1780294820.347560406,-214.0293790871813,-143.98834103019624,1.4679404421251299,0.0,0.06589987629387442
