bag_ts,header_stamp,ax,ay,az,wx,wy,wz
1780294813.350248098,1780294813.349603415,0.45080000000000003,2.0188,9.6236,-0.0614355896702004,-0.019198621771937627,-0.4464552226601495
1780294813.358710527,1780294813.358531237,0.147,1.9110000000000003,9.7706,-0.08831366015091306,-0.027052603405912107,-0.4511676116405342
1780294813.369985104,1780294813.369615555,-0.07840000000000001,1.421,10.799600000000002,-0.07679448708775051,-0.02111848394913139,-0.45832346157371096
1780294813.378939867,1780294813.378442764,0.27440000000000003,0.784,11.3288,-0.06667157742618339,-0.015533430342749533,-0.4670501078336826
1780294813.393878222,1780294813.389686823,0.8526,-0.16660000000000003,10.4076,-0.06998770300497262,-0.014311699866353502,-0.4810127418496372
1780294813.399284363,1780294813.398521662,1.3524000000000003,-1.1858,10.3978,-0.053407075111026485,-0.009948376736367677,-0.49131018443640373
1780294813.410003662,1780294813.409563541,1.47,-2.2148000000000003,9.9274,-0.054628805587422516,-0.012740903539558606,-0.4836307357276287
1780294813.418760777,1780294813.418541908,1.1270000000000002,-2.9106,9.2904,-0.05061454830783556,-0.014311699866353502,-0.4642575810304917
1780294813.429798365,1780294813.429622650,0.588,-3.4006,9.1042,-0.03665191429188092,-0.005934119456780721,-0.44575709095935173
1780294813.438911915,1780294813.438470125,0.3234,-3.4496,9.31,-0.04520402762665313,-0.00471238898038469,-0.42900193014020616
1780294813.450926304,1780294813.449479103,0.1862,-2.9890000000000003,9.672600000000001,-0.030543261909900768,0.0033161255787892262,-0.42062434973063345
1780294813.460829973,1780294813.459203005,0.4998,-2.8714,9.653,-0.010995574287564275,0.008726646259971648,-0.42271874483302657
1780294813.469712019,1780294813.469449043,0.47040000000000004,-2.4010000000000002,10.682000000000002,0.004014257279586958,0.008028514559173916,-0.42970006184100396
1780294813.478850603,1780294813.478471279,0.36260000000000003,-2.3422,10.740800000000002,0.012915436464758038,-0.0013962634015954637,-0.4391248398017733
1780294813.490605354,1780294813.489749670,-0.31360000000000005,-2.2638000000000003,10.829,0.02844886680750757,-0.0027925268031909274,-0.44401176170735746
1780294813.501720428,1780294813.500693083,-1.0486,-2.3128,11.0838,0.01815142422074103,-0.00890117918517108,-0.4363323129985824
1780294813.509661198,1780294813.509465694,-1.3720000000000003,-2.0776,10.505600000000001,0.02844886680750757,-0.01117010721276371,-0.4237659423842232
1780294813.519832611,1780294813.518472672,-1.3132000000000001,-1.8228000000000002,10.0058,0.017627825445142728,-0.017627825445142728,-0.4183554217030408
1780294813.529680490,1780294813.529442787,-1.3132000000000001,-1.5484000000000002,10.1822,0.02530727415391778,-0.022689280275926284,-0.4197516851046363
1780294813.538846731,1780294813.538392067,-1.2152,-1.3230000000000002,9.604000000000001,0.02199114857512855,-0.035255650890285456,-0.4223696789826277
1780294813.549732208,1780294813.549487352,-1.0094,-1.2544000000000002,9.6334,0.040317105721069016,-0.03490658503988659,-0.42970006184100396
1780294813.560354948,1780294813.558469772,-0.6664000000000001,-1.2348000000000001,9.653,0.03612831551628262,-0.04276056667386108,-0.4384267081009756
1780294813.569782734,1780294813.569422722,-0.45080000000000003,-1.4504000000000001,9.114,0.04537856055185257,-0.044331363000655974,-0.4396484385773716
1780294813.580417633,1780294813.578512430,-0.2842,-1.4308,9.31,0.03665191429188092,-0.044331363000655974,-0.43144539109299823
1780294813.589815617,1780294813.589649916,0.1764,-1.3916,9.7216,0.04468042885105484,-0.03874630939427412,-0.4195771521794368
1780294813.598709583,1780294813.598458767,0.8624,-1.0878,9.2218,0.02234021442552742,-0.03630284844148206,-0.40980330836826856
1780294813.612296343,1780294813.611105204,1.4994,-0.5488000000000001,10.0058,0.030368728984701335,-0.022689280275926284,-0.40456732061228556
1780294813.618712187,1780294813.618437529,2.1364,-0.019600000000000003,10.388000000000002,0.020594885173533087,-0.016057029118347832,-0.40456732061228556
1780294813.632147789,1780294813.629475594,2.5480000000000005,0.3234,9.9372,0.02897246558310587,-0.005585053606381855,-0.40735984741547654
1780294813.638779402,1780294813.638468981,2.6460000000000004,0.7448,10.309600000000001,0.030892327760299633,0.006457718232379019,-0.42149701435663056
1780294813.650068760,1780294813.649822712,2.4696000000000002,0.6076,10.662400000000002,0.031066860685499065,0.016929693744344994,-0.4354596483725852
1780294813.659675598,1780294813.658645868,2.1364,0.47040000000000004,10.1038,0.0158824961931484,0.027052603405912107,-0.4352851154473858
1780294813.669717550,1780294813.669434309,1.7836,0.3430000000000001,10.1332,0.02548180707911721,0.040491638646268445,-0.4246386070102203
1780294813.678777695,1780294813.678517342,1.3818,0.33320000000000005,10.4174,0.010471975511965976,0.04520402762665313,-0.4195771521794368
1780294813.689749718,1780294813.689512491,0.7546,0.098,9.7804,0.0010471975511965976,0.049567350756638956,-0.41608649367544814
1780294813.698804855,1780294813.698462963,0.1274,0.15680000000000002,9.8,-0.0005235987755982988,0.054105206811824215,-0.41137410469506347
1780294813.710866213,1780294813.710140944,-0.3038,0.1078,9.8588,0.0027925268031909274,0.052185344634630454,-0.41242130224626006
1780294813.719579697,1780294813.718889475,-0.6272000000000001,-0.098,9.3786,0.006457718232379019,0.04799655442984406,-0.4195771521794368
1780294813.729765892,1780294813.729583740,-0.9016000000000001,-0.36260000000000003,9.0356,0.007155849933176751,0.044331363000655974,-0.42289327775822605
1780294813.738596439,1780294813.738404512,-1.0878,-0.441,9.3492,0.0022689280275926286,0.03508111796508602,-0.4188790204786391
1780294813.750812292,1780294813.750664711,-1.1368,-0.6762000000000001,9.123800000000001,0.005759586531581287,0.028797932657906436,-0.4077089132658754
1780294813.758679152,1780294813.758481264,-1.0878,-0.5978,9.0258,-0.0010471975511965976,0.020943951023931952,-0.39723693775390945
1780294813.769975424,1780294813.769594431,-0.9800000000000001,-0.33320000000000005,9.9372,-0.004363323129985824,0.015533430342749533,-0.39269908169872414
1780294813.778749228,1780294813.778439283,-0.7252000000000001,-0.1862,10.035200000000001,-0.005061454830783556,0.010995574287564275,-0.3933972133995219
1780294813.789954185,1780294813.789624214,-0.45080000000000003,0.009800000000000001,10.035200000000001,-0.0027925268031909274,0.005585053606381855,-0.39653880605311165
1780294813.801954269,1780294813.801023245,-0.029400000000000003,0.058800000000000005,10.3782,0.003665191429188092,0.0024434609527920616,-0.4052654523130833
1780294813.810571671,1780294813.809432983,0.11760000000000001,-0.029400000000000003,10.3194,0.0,-0.0022689280275926286,-0.41381756564785555
1780294813.820279121,1780294813.818597794,0.1764,-0.24500000000000002,9.9862,-0.0024434609527920616,-0.0027925268031909274,-0.41608649367544814
1780294813.830174208,1780294813.829431295,0.5096,-0.49000000000000005,9.8294,0.0041887902047863905,0.004363323129985824,-0.4134684997974567
1780294813.840274096,1780294813.838561535,0.9604000000000001,-0.48020000000000007,9.5746,-0.009773843811168246,0.006108652381980153,-0.41137410469506347
1780294813.849952936,1780294813.849430799,1.2054,-0.4312,9.2414,-0.017976891295541596,0.010471975511965976,-0.4092797095926703
1780294813.858942032,1780294813.858694315,1.3034000000000001,-0.22540000000000002,8.869000000000002,-0.020594885173533087,0.014486232791552934,-0.40352012306108903
1780294813.869712830,1780294813.869411707,1.1368,0.147,9.1042,-0.019024088846738195,0.013613568165555772,-0.40352012306108903
1780294813.880739689,1780294813.879925013,0.6370000000000001,0.392,9.2904,-0.0291469985083053,0.011868238913561441,-0.41242130224626006
1780294813.889904737,1780294813.889425039,-0.019600000000000003,0.5194,9.4864,-0.03246312408709453,0.012915436464758038,-0.41992621802983565
1780294813.901434898,1780294813.899077892,-0.7056,0.7938000000000001,10.143,-0.035430183815484885,0.006457718232379019,-0.42341687653382437
1780294813.910632372,1780294813.910377502,-1.078,0.7742000000000001,10.0646,-0.03420845333908886,0.0022689280275926286,-0.4288273972150068
1780294813.920993090,1780294813.920510292,-1.3426000000000002,0.784,10.2802,-0.05113814708343386,-0.002617993877991494,-0.4368559117741807
1780294813.929769516,1780294813.929625273,-1.3132000000000001,0.9604000000000001,10.1822,-0.0614355896702004,-0.009773843811168246,-0.44052110320336874
1780294813.938581467,1780294813.938412905,-0.8624,0.9408000000000001,10.015600000000001,-0.06824237375297829,-0.010297442586766544,-0.4391248398017733
1780294813.949960470,1780294813.949722528,-0.1862,0.9702000000000001,9.956800000000001,-0.06213372137099813,-0.011868238913561441,-0.4429645641561608
