t,status
1780280600.0099,4
1780280600.0109,4
1780280600.0119,4
1780280600.013,4
1780280600.014,4
1780280600.015,4
1780280600.016,4
1780280600.0169,4
1780280600.0179,4
1780280600.0189,4
1780280600.0199,4
1780280600.021,4
1780280600.022,4
1780280600.023,4
1780280600.024,4
1780280600.025,4
1780280600.0259,4
1780280600.0269,4
1780280600.0279,4
1780280600.0289,4
1780280600.03,4
1780280600.031,4
1780280600.032,4
1780280600.033,4
1780280600.0339,4
1780280600.0349,4
1780280600.0359,4
1780280600.0369,4
1780280600.038,4
1780280600.039,4
1780280600.04,4
1780280600.041,4
1780280600.0419,4
1780280600.0429,4
1780280600.0439,4
1780280600.0449,4
1780280600.046,4
1780280600.047,4
1780280600.048,4
1780280600.049,4
1780280600.05,4
1780280600.0509,4
1780280600.0519,4
1780280600.0529,4
1780280600.0539,4
1780280600.055,4
1780280600.056,4
1780280600.057,4
1780280600.058,4
1780280600.0589,4
1780280600.0599,4
1780280600.0609,4
1780280600.0619,4
1780280600.063,4
1780280600.064,4
1780280600.065,4
1780280600.066,4
1780280600.0669,4
1780280600.0679,4
1780280600.0689,4
1780280600.0699,4
1780280600.071,4
1780280600.072,4
1780280600.073,4
1780280600.074,4
1780280600.075,4
1780280600.0759,4
1780280600.0769,4
1780280600.0779,4
1780280600.0789,4
1780280600.08,4
1780280600.081,4
1780280600.082,4
1780280600.083,4
1780280600.0839,4
1780280600.0849,4
1780280600.0859,4
1780280600.0869,4
1780280600.088,4
1780280600.089,4
1780280600.09,4
1780280600.091,4
1780280600.0919,4
1780280600.0929,4
1780280600.0939,4
1780280600.0949,4
1780280600.096,4
1780280600.097,4
1780280600.098,4
1780280600.099,4
1780280601.0,4
1780280601.0009,4
1780280601.0019,4
1780280601.0029,4
1780280601.0039,4
1780280601.005,4
1780280601.006,4
1780280601.007,4
1780280601.008,4
1780280601.0089,4
1780280601.0099,4
1780280601.0109,4
1780280601.0119,4
1780280601.013,4
1780280601.014,4
1780280601.015,4
1780280601.016,4
1780280601.0169,4
1780280601.0179,4
1780280601.0189,4
1780280601.0199,4
1780280601.021,4
1780280601.022,4
1780280601.023,4
1780280601.024,4
1780280601.025,4
1780280601.0259,4
1780280601.0269,4
1780280601.0279,4
1780280601.0289,4
1780280601.03,4
1780280601.031,4
1780280601.032,4
1780280601.033,4
1780280601.0339,4
1780280601.0349,4
1780280601.0359,4
1780280601.0369,4
1780280601.038,4
1780280601.039,4
1780280601.04,4
1780280601.041,4
1780280601.0419,4
1780280601.0429,4
1780280601.0439,4
1780280601.0449,4
1780280601.046,4
1780280601.047,4
1780280601.048,4
1780280601.049,4
1780280601.05,4
1780280601.0509,4
1780280601.0519,4
1780280601.0529,4
1780280601.0539,4
1780280601.055,4
1780280601.056,4
1780280601.057,4
1780280601.058,4
1780280601.0589,4
1780280601.0599,4
1780280601.0609,4
1780280601.0619,4
1780280601.063,4
1780280601.064,4
1780280601.065,4
1780280601.066,4
1780280601.0669,4
1780280601.0679,4
1780280601.0689,4
1780280601.0699,4
1780280601.071,4
1780280601.072,4
1780280601.073,4
1780280601.074,4
1780280601.075,4
1780280601.0759,4
1780280601.0769,4
1780280601.0779,4
1780280601.0789,4
1780280601.08,4
1780280601.081,4
1780280601.082,4
1780280601.083,4
1780280601.0839,4
1780280601.0849,4
1780280601.0859,4
1780280601.0869,4
1780280601.088,4
1780280601.089,4
1780280601.09,4
1780280601.091,4
1780280601.0919,4
1780280601.0929,4
1780280601.0939,4
1780280601.0949,4
1780280601.096,4
1780280601.097,4
1780280601.098,4
1780280601.099,4
1780280602.0,4
1780280602.0009,4
1780280602.0019,4
1780280602.0029,4
1780280602.0039,4
1780280602.005,4
1780280602.006,4
1780280602.007,4
1780280602.008,4
1780280602.0089,4
1780280602.0099,4
1780280602.0109,4
1780280602.0119,4
1780280602.013,4
1780280602.014,4
1780280602.015,4
1780280602.016,4
1780280602.0169,4
1780280602.0179,4
1780280602.0189,4
1780280602.0199,4
1780280602.021,4
1780280602.022,4
1780280602.023,4
1780280602.024,4
1780280602.025,4
1780280602.0259,4
1780280602.0269,4
1780280602.0279,4
1780280602.0289,4
1780280602.03,4
1780280602.031,4
1780280602.032,4
1780280602.033,4
1780280602.0339,4
1780280602.0349,4
1780280602.0359,4
1780280602.0369,4
1780280602.038,4
1780280602.039,4
1780280602.04,4
1780280602.041,4
1780280602.0419,4
1780280602.0429,4
1780280602.0439,4
1780280602.0449,4
1780280602.046,4
1780280602.047,4
1780280602.048,4
1780280602.049,4
1780280602.05,4
1780280602.0509,4
1780280602.0519,4
1780280602.0529,4
1780280602.0539,4
1780280602.055,4
1780280602.056,4
1780280602.057,4
1780280602.058,4
1780280602.0589,4
1780280602.0599,4
1780280602.0609,4
1780280602.0619,4
1780280602.063,4
1780280602.064,4
1780280602.065,4
1780280602.066,4
1780280602.0669,4
1780280602.0679,4
1780280602.0689,4
1780280602.0699,4
1780280602.071,4
1780280602.072,4
1780280602.073,4
1780280602.074,4
1780280602.075,4
1780280602.0759,4
1780280602.0769,4
1780280602.0779,4
1780280602.0789,4
1780280602.08,4
1780280602.081,4
1780280602.082,4
1780280602.083,4
1780280602.0839,4
1780280602.0849,4
1780280602.0859,4
1780280602.0869,4
1780280602.088,4
1780280602.089,4
1780280602.09,4
1780280602.091,4
1780280602.0919,4
1780280602.0929,4
1780280602.0939,4
1780280602.0949,4
1780280602.096,4
1780280602.097,4
1780280602.098,4
1780280602.099,4
1780280603.0,4
1780280603.0009,4
1780280603.0019,4
1780280603.0029,4
1780280603.0039,4
1780280603.005,4
1780280603.006,4
1780280603.007,4
1780280603.008,4
1780280603.0089,4
1780280603.0099,4
1780280603.0109,4
1780280603.0119,4
1780280603.013,4
1780280603.014,4
1780280603.015,4
1780280603.016,4
1780280603.0169,4
1780280603.0179,4
1780280603.0189,4
1780280603.0199,4
1780280603.021,4
1780280603.022,4
1780280603.023,4
1780280603.024,4
1780280603.025,4
1780280603.0259,4
1780280603.0269,4
1780280603.0279,4
1780280603.0289,4
1780280603.03,4
1780280603.031,4
1780280603.032,4
1780280603.033,4
1780280603.0339,4
1780280603.0349,4
1780280603.0359,4
1780280603.0369,4
1780280603.038,4
1780280603.039,4
1780280603.04,4
1780280603.041,4
1780280603.0419,4
1780280603.0429,4
1780280603.0439,4
1780280603.0449,4
1780280603.046,4
1780280603.047,4
1780280603.048,4
1780280603.049,4
1780280603.05,4
1780280603.0509,4
1780280603.0519,4
1780280603.0529,4
1780280603.0539,4
1780280603.055,4
1780280603.056,4
1780280603.057,4
1780280603.058,4
1780280603.0589,4
1780280603.0599,4
1780280603.0609,4
1780280603.0619,4
1780280603.063,4
1780280603.064,4
1780280603.065,4
1780280603.066,4
1780280603.0669,4
1780280603.0679,4
1780280603.0689,4
1780280603.0699,4
1780280603.071,4
1780280603.072,4
1780280603.073,4
1780280603.074,4
1780280603.075,4
1780280603.0759,4
1780280603.0769,4
1780280603.0779,4
1780280603.0789,4
1780280603.08,4
1780280603.081,4
1780280603.082,4
1780280603.083,4
1780280603.0839,4
1780280603.0849,4
1780280603.0859,4
1780280603.0869,4
1780280603.088,4
1780280603.089,4
1780280603.09,4
1780280603.091,4
1780280603.0919,4
1780280603.0929,4
1780280603.0939,4
1780280603.0949,4
1780280603.096,4
1780280603.097,4
1780280603.098,4
1780280603.099,4
1780280604.0,4
1780280604.0009,4
1780280604.0019,4
1780280604.0029,4
1780280604.0039,4
1780280604.005,4
1780280604.006,4
1780280604.007,4
1780280604.008,4
1780280604.0089,4
1780280604.0099,4
1780280604.0109,4
1780280604.0119,4
1780280604.013,4
1780280604.014,4
1780280604.015,4
1780280604.016,4
1780280604.0169,4
1780280604.0179,4
1780280604.0189,4
1780280604.0199,4
1780280604.021,4
1780280604.022,4
1780280604.023,4
1780280604.024,4
1780280604.025,4
1780280604.0259,4
1780280604.0269,4
1780280604.0279,4
1780280604.0289,4
1780280604.03,4
1780280604.031,4
1780280604.032,4
1780280604.033,4
1780280604.0339,4
1780280604.0349,4
1780280604.0359,4
1780280604.0369,4
1780280604.038,4
1780280604.039,4
1780280604.04,4
1780280604.041,4
1780280604.0419,4
1780280604.0429,4
1780280604.0439,4
1780280604.0449,4
1780280604.046,4
1780280604.047,4
1780280604.048,4
1780280604.049,4
1780280604.05,4
1780280604.0509,4
1780280604.0519,4
1780280604.0529,4
1780280604.0539,4
1780280604.055,4
1780280604.056,4
1780280604.057,4
1780280604.058,4
1780280604.0589,4
1780280604.0599,4
1780280604.0609,4
1780280604.0619,4
1780280604.063,4
1780280604.064,4
1780280604.065,4
1780280604.066,4
1780280604.0669,4
1780280604.0679,4
1780280604.0689,4
1780280604.0699,4
1780280604.071,4
1780280604.072,4
1780280604.073,4
1780280604.074,4
1780280604.075,4
1780280604.0759,4
1780280604.0769,4
1780280604.0779,4
1780280604.0789,4
1780280604.08,4
1780280604.081,4
1780280604.082,4
1780280604.083,4
1780280604.0839,4
1780280604.0849,4
1780280604.0859,4
1780280604.0869,4
1780280604.088,4
1780280604.089,4
1780280604.09,4
1780280604.091,4
1780280604.0919,4
1780280604.0929,4
1780280604.0939,4
1780280604.0949,4
1780280604.096,4
1780280604.097,4
1780280604.098,4
1780280604.099,4
1780280605.0,4
1780280605.0009,4
1780280605.0019,4
1780280605.0029,4
1780280605.0039,4
1780280605.005,4
1780280605.006,4
1780280605.007,4
1780280605.008,4
1780280605.0089,4
1780280605.0099,4
1780280605.0109,4
1780280605.0119,4
1780280605.013,4
1780280605.014,4
1780280605.015,4
1780280605.016,4
1780280605.0169,4
1780280605.0179,4
1780280605.0189,4
1780280605.0199,4
1780280605.021,4
1780280605.022,4
1780280605.023,4
1780280605.024,4
1780280605.025,4
1780280605.0259,4
1780280605.0269,4
1780280605.0279,4
1780280605.0289,4
1780280605.03,4
1780280605.031,4
1780280605.032,4
1780280605.033,4
1780280605.0339,4
1780280605.0349,4
1780280605.0359,4
1780280605.0369,4
1780280605.038,4
1780280605.039,4
1780280605.04,4
1780280605.041,4
1780280605.0419,4
1780280605.0429,4
1780280605.0439,4
1780280605.0449,4
1780280605.046,4
1780280605.047,4
1780280605.048,4
1780280605.049,4
1780280605.05,4
1780280605.0509,4
1780280605.0519,4
1780280605.0529,4
1780280605.0539,4
1780280605.055,4
1780280605.056,4
1780280605.057,4
1780280605.058,4
1780280605.0589,4
1780280605.0599,4
1780280605.0609,4
1780280605.0619,4
1780280605.063,4
1780280605.064,4
1780280605.065,4
1780280605.066,4
1780280605.0669,4
1780280605.0679,4
1780280605.0689,4
1780280605.0699,4
1780280605.071,4
1780280605.072,4
1780280605.073,4
1780280605.074,4
1780280605.075,4
1780280605.0759,4
1780280605.0769,4
1780280605.0779,4
1780280605.0789,4
1780280605.08,4
1780280605.081,4
1780280605.082,4
1780280605.083,4
1780280605.0839,4
1780280605.0849,4
1780280605.0859,4
1780280605.0869,4
1780280605.088,4
1780280605.089,4
1780280605.09,4
1780280605.091,4
1780280605.0919,4
1780280605.0929,4
1780280605.0939,4
1780280605.0949,4
1780280605.096,4
1780280605.097,4
1780280605.098,4
1780280605.099,4
1780280606.0,4
1780280606.0009,4
1780280606.0019,4
1780280606.0029,4
1780280606.0039,4
1780280606.005,4
1780280606.006,4
1780280606.007,4
1780280606.008,4
1780280606.0089,4
1780280606.0099,4
1780280606.0109,4
1780280606.0119,4
1780280606.013,4
1780280606.014,4
1780280606.015,4
1780280606.016,4
1780280606.0169,4
1780280606.0179,4
1780280606.0189,4
1780280606.0199,4
1780280606.021,4
1780280606.022,4
1780280606.023,4
1780280606.024,4
1780280606.025,4
1780280606.0259,4
1780280606.0269,4
1780280606.0279,4
1780280606.0289,4
1780280606.03,4
1780280606.031,4
1780280606.032,4
1780280606.033,4
1780280606.0339,4
1780280606.0349,4
1780280606.0359,4
1780280606.0369,4
1780280606.038,4
1780280606.039,4
1780280606.04,4
1780280606.041,4
1780280606.0419,4
1780280606.0429,4
1780280606.0439,4
1780280606.0449,4
1780280606.046,4
1780280606.047,4
1780280606.048,4
1780280606.049,4
1780280606.05,4
1780280606.0509,4
1780280606.0519,4
1780280606.0529,4
1780280606.0539,4
1780280606.055,4
1780280606.056,4
1780280606.057,4
1780280606.058,4
1780280606.0589,4
1780280606.0599,4
1780280606.0609,4
1780280606.0619,4
1780280606.063,4
1780280606.064,4
1780280606.065,4
1780280606.066,4
1780280606.0669,4
1780280606.0679,4
1780280606.0689,4
1780280606.0699,4
1780280606.071,4
1780280606.072,4
1780280606.073,4
1780280606.074,4
1780280606.075,4
1780280606.0759,4
1780280606.0769,4
1780280606.0779,4
1780280606.0789,4
1780280606.08,4
1780280606.081,4
1780280606.082,4
1780280606.083,4
1780280606.0839,4
1780280606.0849,4
1780280606.0859,4
1780280606.0869,4
1780280606.088,4
1780280606.089,4
1780280606.09,4
1780280606.091,4
1780280606.0919,4
1780280606.0929,4
1780280606.0939,4
1780280606.0949,4
1780280606.096,4
1780280606.097,4
1780280606.098,4
1780280606.099,4
1780280607.0,4
1780280607.0009,4
1780280607.0019,4
1780280607.0029,4
1780280607.0039,4
1780280607.005,4
1780280607.006,4
1780280607.007,4
1780280607.008,4
1780280607.0089,4
1780280607.0099,4
1780280607.0109,4
1780280607.0119,4
1780280607.013,4
1780280607.014,4
1780280607.015,4
1780280607.016,4
1780280607.0169,4
1780280607.0179,4
1780280607.0189,4
1780280607.0199,4
1780280607.021,4
1780280607.022,4
1780280607.023,4
1780280607.024,4
1780280607.025,4
1780280607.0259,4
1780280607.0269,4
1780280607.0279,4
1780280607.0289,4
1780280607.03,4
1780280607.031,4
1780280607.032,4
1780280607.033,4
1780280607.0339,4
1780280607.0349,4
1780280607.0359,4
1780280607.0369,4
1780280607.038,4
1780280607.039,4
1780280607.04,4
1780280607.041,4
1780280607.0419,4
1780280607.0429,4
1780280607.0439,4
1780280607.0449,4
1780280607.046,4
1780280607.047,4
1780280607.048,4
1780280607.049,4
1780280607.05,4
1780280607.0509,4
1780280607.0519,4
1780280607.0529,4
1780280607.0539,4
1780280607.055,4
1780280607.056,4
1780280607.057,4
1780280607.058,4
1780280607.0589,4
1780280607.0599,4
1780280607.0609,4
1780280607.0619,4
1780280607.063,4
1780280607.064,4
1780280607.065,4
1780280607.066,4
1780280607.0669,4
1780280607.0679,4
1780280607.0689,4
1780280607.0699,4
1780280607.071,4
1780280607.072,4
1780280607.073,4
1780280607.074,4
1780280607.075,4
1780280607.0759,4
1780280607.0769,4
1780280607.0779,4
1780280607.0789,4
1780280607.08,4
1780280607.081,4
1780280607.082,4
1780280607.083,4
1780280607.0839,4
1780280607.0849,4
1780280607.0859,4
1780280607.0869,4
1780280607.088,4
1780280607.089,4
1780280607.09,4
1780280607.091,4
1780280607.0919,4
1780280607.0929,4
1780280607.0939,4
1780280607.0949,4
1780280607.096,4
1780280607.097,4
1780280607.098,4
1780280607.099,4
1780280608.0,4
1780280608.0009,4
1780280608.0019,4
1780280608.0029,4
1780280608.0039,4
1780280608.005,4
1780280608.006,4
1780280608.007,4
1780280608.008,4
1780280608.0089,4
1780280608.0099,4
1780280608.0109,4
1780280608.0119,4
1780280608.013,4
1780280608.014,4
1780280608.015,4
1780280608.016,4
1780280608.0169,4
1780280608.0179,4
1780280608.0189,4
1780280608.0199,4
1780280608.021,4
1780280608.022,4
1780280608.023,4
1780280608.024,4
1780280608.025,4
1780280608.0259,4
1780280608.0269,4
1780280608.0279,4
1780280608.0289,4
1780280608.03,4
1780280608.031,4
1780280608.032,4
1780280608.033,4
1780280608.0339,4
1780280608.0349,4
1780280608.0359,4
1780280608.0369,4
1780280608.038,4
1780280608.039,4
1780280608.04,4
1780280608.041,4
1780280608.0419,4
1780280608.0429,4
1780280608.0439,4
1780280608.0449,4
1780280608.046,4
1780280608.047,4
1780280608.048,4
1780280608.049,4
1780280608.05,4
1780280608.0509,4
1780280608.0519,4
1780280608.0529,4
1780280608.0539,4
1780280608.055,4
1780280608.056,4
1780280608.057,4
1780280608.058,4
1780280608.0589,4
1780280608.0599,4
1780280608.0609,4
1780280608.0619,4
1780280608.063,4
1780280608.064,4
1780280608.065,4
1780280608.066,4
1780280608.0669,4
1780280608.0679,4
1780280608.0689,4
1780280608.0699,4
1780280608.071,4
1780280608.072,4
1780280608.073,4
1780280608.074,4
1780280608.075,4
1780280608.0759,4
1780280608.0769,4
1780280608.0779,4
1780280608.0789,4
1780280608.08,4
1780280608.081,4
1780280608.082,4
1780280608.083,4
1780280608.0839,4
1780280608.0849,4
1780280608.0859,4
1780280608.0869,4
1780280608.088,4
1780280608.089,4
1780280608.09,4
1780280608.091,4
1780280608.0919,4
1780280608.0929,4
1780280608.0939,4
1780280608.0949,4
1780280608.096,4
1780280608.097,4
1780280608.098,4
1780280608.099,4
1780280609.0,4
1780280609.0009,4
1780280609.0019,4
1780280609.0029,4
1780280609.0039,4
1780280609.005,4
1780280609.006,4
1780280609.007,4
1780280609.008,4
1780280609.0089,4
1780280609.0099,4
1780280609.0109,4
1780280609.0119,4
1780280609.013,4
1780280609.014,4
1780280609.015,4
1780280609.016,4
1780280609.0169,4
1780280609.0179,4
1780280609.0189,4
1780280609.0199,4
1780280609.021,4
1780280609.022,4
1780280609.023,4
1780280609.024,4
1780280609.025,4
1780280609.0259,4
1780280609.0269,4
1780280609.0279,4
1780280609.0289,4
1780280609.03,4
1780280609.031,4
1780280609.032,4
1780280609.033,4
1780280609.0339,4
1780280609.0349,4
1780280609.0359,4
1780280609.0369,4
1780280609.038,4
1780280609.039,4
1780280609.04,4
1780280609.041,4
1780280609.0419,4
1780280609.0429,4
1780280609.0439,4
1780280609.0449,4
1780280609.046,4
1780280609.047,4
1780280609.048,4
1780280609.049,4
1780280609.05,4
1780280609.0509,4
1780280609.0519,4
1780280609.0529,4
1780280609.0539,4
1780280609.055,4
1780280609.056,4
1780280609.057,4
1780280609.058,4
1780280609.0589,4
1780280609.0599,4
1780280609.0609,4
1780280609.0619,4
1780280609.063,4
1780280609.064,4
1780280609.065,4
1780280609.066,4
1780280609.0669,4
1780280609.0679,4
1780280609.0689,4
1780280609.0699,4
1780280609.071,4
1780280609.072,4
1780280609.073,4
1780280609.074,4
1780280609.075,4
1780280609.0759,4
1780280609.0769,4
1780280609.0779,4
1780280609.0789,4
1780280609.08,4
1780280609.081,4
1780280609.082,4
1780280609.083,4
1780280609.0839,4
1780280609.0849,4
1780280609.0859,4
1780280609.0869,4
1780280609.088,4
1780280609.089,4
1780280609.09,4
1780280609.091,4
1780280609.0919,4
1780280609.0929,4
1780280609.0939,4
1780280609.0949,4
1780280609.096,4
1780280609.097,4
1780280609.098,4
1780280609.099,4
1780280610.0,4
1780280610.0009,4
1780280610.0019,4
1780280610.0029,4
1780280610.0039,4
1780280610.005,4
1780280610.006,4
1780280610.007,4
1780280610.008,4
1780280610.0089,4
1780280610.0099,4
1780280610.0109,4
1780280610.0119,4
1780280610.013,4
1780280610.014,4
1780280610.015,4
1780280610.016,4
1780280610.0169,4
1780280610.0179,4
1780280610.0189,4
1780280610.0199,4
1780280610.021,4
1780280610.022,4
1780280610.023,4
1780280610.024,4
1780280610.025,4
1780280610.0259,4
1780280610.0269,4
1780280610.0279,4
1780280610.0289,4
1780280610.03,4
1780280610.031,4
1780280610.032,4
1780280610.033,4
1780280610.0339,4
1780280610.0349,4
1780280610.0359,4
1780280610.0369,4
1780280610.038,4
1780280610.039,4
1780280610.04,4
1780280610.041,4
1780280610.0419,4
1780280610.0429,4
1780280610.0439,4
1780280610.0449,4
1780280610.046,4
1780280610.047,4
1780280610.048,4
1780280610.049,4
1780280610.05,4
1780280610.0509,4
1780280610.0519,4
1780280610.0529,4
1780280610.0539,4
1780280610.055,4
1780280610.056,4
1780280610.057,4
1780280610.058,4
1780280610.0589,4
1780280610.0599,4
1780280610.0609,4
1780280610.0619,4
1780280610.063,4
1780280610.064,4
1780280610.065,4
1780280610.066,4
1780280610.0669,4
1780280610.0679,4
1780280610.0689,4
1780280610.0699,4
1780280610.071,4
1780280610.072,4
1780280610.073,4
1780280610.074,4
1780280610.075,4
1780280610.0759,4
1780280610.0769,4
1780280610.0779,4
1780280610.0789,4
1780280610.08,4
1780280610.081,4
1780280610.082,4
1780280610.083,4
1780280610.0839,4
1780280610.0849,4
1780280610.0859,4
1780280610.0869,4
1780280610.088,4
1780280610.089,4
1780280610.09,4
1780280610.091,4
1780280610.0919,4
1780280610.0929,4
1780280610.0939,4
1780280610.0949,4
1780280610.096,4
1780280610.097,4
1780280610.098,4
1780280610.099,4
1780280611.0,4
1780280611.0009,4
1780280611.0019,4
1780280611.0029,4
1780280611.0039,4
1780280611.005,4
1780280611.006,4
1780280611.007,4
1780280611.008,4
1780280611.0089,4
1780280611.0099,4
1780280611.0109,4
1780280611.0119,4
1780280611.013,4
1780280611.014,4
1780280611.015,4
1780280611.016,4
1780280611.0169,4
1780280611.0179,4
1780280611.0189,4
1780280611.0199,4
1780280611.021,4
1780280611.022,4
1780280611.023,4
1780280611.024,4
1780280611.025,4
1780280611.0259,4
1780280611.0269,4
1780280611.0279,4
1780280611.0289,4
1780280611.03,4
1780280611.031,4
1780280611.032,4
1780280611.033,4
1780280611.0339,4
1780280611.0349,4
1780280611.0359,4
1780280611.0369,4
1780280611.038,4
1780280611.039,4
1780280611.04,4
1780280611.041,4
1780280611.0419,4
1780280611.0429,4
1780280611.0439,4
1780280611.0449,4
1780280611.046,4
1780280611.047,4
1780280611.048,4
1780280611.049,4
1780280611.05,4
1780280611.0509,4
1780280611.0519,4
1780280611.0529,4
1780280611.0539,4
1780280611.055,4
1780280611.056,4
1780280611.057,4
1780280611.058,4
1780280611.0589,4
1780280611.0599,4
1780280611.0609,4
1780280611.0619,4
1780280611.063,4
1780280611.064,4
1780280611.065,4
1780280611.066,4
1780280611.0669,4
1780280611.0679,4
1780280611.0689,4
1780280611.0699,4
1780280611.071,4
1780280611.072,4
1780280611.073,4
1780280611.074,4
1780280611.075,4
1780280611.0759,4
1780280611.0769,4
1780280611.0779,4
1780280611.0789,4
1780280611.08,4
1780280611.081,4
1780280611.082,4
1780280611.083,4
1780280611.0839,4
1780280611.0849,4
1780280611.0859,4
1780280611.0869,4
1780280611.088,4
1780280611.089,4
1780280611.09,4
1780280611.091,4
1780280611.0919,4
1780280611.0929,4
1780280611.0939,4
1780280611.0949,4
1780280611.096,4
1780280611.097,4
1780280611.098,4
1780280611.099,4
1780280612.0,4
1780280612.0009,4
1780280612.0019,4
1780280612.0029,4
1780280612.0039,4
1780280612.005,4
1780280612.006,4
1780280612.007,4
1780280612.008,4
1780280612.0089,4
1780280612.0099,4
1780280612.0109,4
1780280612.0119,4
1780280612.013,4
1780280612.014,4
1780280612.015,4
1780280612.016,4
1780280612.0169,4
1780280612.0179,4
1780280612.0189,4
1780280612.0199,4
1780280612.021,4
1780280612.022,4
1780280612.023,4
1780280612.024,4
1780280612.025,4
1780280612.0259,4
1780280612.0269,4
1780280612.0279,4
1780280612.0289,4
1780280612.03,4
1780280612.031,4
1780280612.032,4
1780280612.033,4
1780280612.0339,4
1780280612.0349,4
1780280612.0359,4
1780280612.0369,4
1780280612.038,4
1780280612.039,4
1780280612.04,4
1780280612.041,4
1780280612.0419,4
1780280612.0429,4
1780280612.0439,4
1780280612.0449,4
1780280612.046,4
1780280612.047,4
1780280612.048,4
1780280612.049,4
1780280612.05,4
1780280612.0509,4
1780280612.0519,4
1780280612.0529,4
1780280612.0539,4
1780280612.055,4
1780280612.056,4
1780280612.057,4
1780280612.058,4
1780280612.0589,4
1780280612.0599,4
1780280612.0609,4
1780280612.0619,4
1780280612.063,4
1780280612.064,4
1780280612.065,4
1780280612.066,4
1780280612.0669,4
1780280612.0679,4
1780280612.0689,4
1780280612.0699,4
1780280612.071,4
1780280612.072,4
1780280612.073,4
1780280612.074,4
1780280612.075,4
1780280612.0759,4
1780280612.0769,4
1780280612.0779,4
1780280612.0789,4
1780280612.08,4
1780280612.081,4
1780280612.082,4
1780280612.083,4
1780280612.0839,4
1780280612.0849,4
1780280612.0859,4
1780280612.0869,4
1780280612.088,4
1780280612.089,4
1780280612.09,4
1780280612.091,4
1780280612.0919,4
1780280612.0929,4
1780280612.0939,4
1780280612.0949,4
1780280612.096,4
1780280612.097,4
1780280612.098,4
1780280612.099,4
1780280613.0,4
1780280613.0009,4
1780280613.0019,4
1780280613.0029,4
1780280613.0039,4
1780280613.005,4
1780280613.006,4
1780280613.007,4
1780280613.008,4
1780280613.0089,4
1780280613.0099,4
1780280613.0109,4
1780280613.0119,4
1780280613.013,4
1780280613.014,4
1780280613.015,4
1780280613.016,4
1780280613.0169,4
1780280613.0179,4
1780280613.0189,4
1780280613.0199,4
1780280613.021,4
1780280613.022,4
1780280613.023,4
1780280613.024,4
1780280613.025,4
1780280613.0259,4
1780280613.0269,4
1780280613.0279,4
1780280613.0289,4
1780280613.03,4
1780280613.031,4
1780280613.032,4
1780280613.033,4
1780280613.0339,4
1780280613.0349,4
1780280613.0359,4
1780280613.0369,4
1780280613.038,4
1780280613.039,4
1780280613.04,4
1780280613.041,4
1780280613.0419,4
1780280613.0429,4
1780280613.0439,4
1780280613.0449,4
1780280613.046,4
1780280613.047,4
1780280613.048,4
1780280613.049,4
1780280613.05,4
1780280613.0509,4
1780280613.0519,4
1780280613.0529,4
1780280613.0539,4
1780280613.055,4
1780280613.056,4
1780280613.057,4
1780280613.058,4
1780280613.0589,4
1780280613.0599,4
1780280613.0609,4
1780280613.0619,4
1780280613.063,4
1780280613.064,4
1780280613.065,4
1780280613.066,4
1780280613.0669,4
1780280613.0679,4
1780280613.0689,4
1780280613.0699,4
1780280613.071,4
1780280613.072,4
1780280613.073,4
1780280613.074,4
1780280613.075,4
1780280613.0759,4
1780280613.0769,4
1780280613.0779,4
1780280613.0789,4
1780280613.08,4
1780280613.081,4
1780280613.082,4
1780280613.083,4
1780280613.0839,4
1780280613.0849,4
1780280613.0859,4
1780280613.0869,4
1780280613.088,4
1780280613.089,4
1780280613.09,4
1780280613.091,4
1780280613.0919,4
1780280613.0929,4
1780280613.0939,4
1780280613.0949,4
1780280613.096,4
1780280613.097,4
1780280613.098,4
1780280613.099,4
1780280614.0,4
1780280614.0009,4
1780280614.0019,4
1780280614.0029,4
1780280614.0039,4
1780280614.005,4
1780280614.006,4
1780280614.007,4
1780280614.008,4
1780280614.0089,4
1780280614.0099,4
1780280614.0109,4
1780280614.0119,4
1780280614.013,4
1780280614.014,4
1780280614.015,4
1780280614.016,4
1780280614.0169,4
1780280614.0179,4
1780280614.0189,4
1780280614.0199,4
1780280614.021,4
1780280614.022,4
1780280614.023,4
1780280614.024,4
1780280614.025,4
1780280614.0259,4
1780280614.0269,4
1780280614.0279,4
1780280614.0289,4
1780280614.03,4
1780280614.031,4
1780280614.032,4
1780280614.033,4
1780280614.0339,4
1780280614.0349,4
1780280614.0359,4
1780280614.0369,4
1780280614.038,4
1780280614.039,4
1780280614.04,4
1780280614.041,4
1780280614.0419,4
1780280614.0429,4
1780280614.0439,4
1780280614.0449,4
1780280614.046,4
1780280614.047,4
1780280614.048,4
1780280614.049,4
1780280614.05,4
1780280614.0509,4
1780280614.0519,4
1780280614.0529,4
1780280614.0539,4
1780280614.055,4
1780280614.056,4
1780280614.057,4
1780280614.058,4
1780280614.0589,4
1780280614.0599,4
1780280614.0609,4
1780280614.0619,4
1780280614.063,4
1780280614.064,4
1780280614.065,4
1780280614.066,4
1780280614.0669,4
1780280614.0679,4
1780280614.0689,4
1780280614.0699,4
1780280614.071,4
1780280614.072,4
1780280614.073,4
1780280614.074,4
1780280614.075,4
1780280614.0759,4
1780280614.0769,4
1780280614.0779,4
1780280614.0789,4
1780280614.08,4
1780280614.081,4
1780280614.082,4
1780280614.083,4
1780280614.0839,4
1780280614.0849,4
